START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
0,,,0,,,0,,,0,,,0,,,2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(1),m,Heats,2
