race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,2,5,,83,SONGWeilong,7156,CHN,1:27.497,Q,
0,3,3,,80,FrancoisHAMELIN,6167,CAN,1:27.650,,
0,4,6,,90,TysonHEUNG,6240,GER,1:28.875,,
0,5,2,,127,TomasGRESCHNER,6633,SVK,1:29.311,,
0,6,1,,112,LEESeung-Hoon,6185,KOR,1:51.202,,
1,1,5,,136,JeffSIMON,7280,USA,1:29.717,Q,
1,2,1,,76,HAMELINCharles,6610,CAN,1:29.781,Q,
1,3,3,,123,RuslanZAKHAROV,6935,RUS,1:29.992,,
1,4,4,,88,ThibautFAUCONNET,6785,FRA,1:30.081,,
1,5,2,,102,ClaudioRINALDI,7261,ITA,1:30.710,,
1,6,6,,109,NurbergenZHUMAGAZIYEV,7349,KAZ,1:32.277,,
2,1,6,,111,LEEHo-Suk,6856,KOR,1:28.943,Q,
2,2,5,,85,ZHANGZhiqiang,7359,CHN,1:28.972,Q,
2,3,2,,103,SatoruTERAO,6320,JPN,1:29.807,,
2,4,3,,116,NielsKERSTHOLT,7067,NED,1:29.812,,
2,5,1,,93,JonELEY,6592,GBR,1:30.196,,
2,DQ,4,,99,CONFORTOLAYuri,6561,ITA,DQ,,
3,1,2,,110,SONGKyung-Taek,6574,KOR,1:29.564,Q,
3,2,1,,77,Marc-AndreMONETTE,6270,CAN,1:29.793,Q,
3,3,3,,89,MaximeCHATAIGNIER,6106,FRA,1:29.939,,
3,4,4,,100,NicolaRODIGARI,6332,ITA,1:30.474,,
3,5,5,,96,PaulWORTH,6802,GBR,1:31.927,,
