race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,4,,31,CHOHa-Ri,7028,KOR,2:44.653,Q
0,2,1,,11,MENGXiaoxue,7185,CHN,2:44.700,Q
0,3,2,,35,LEESo-Hee,6298,KOR,2:44.743,Q
0,4,3,,24,MartaCAPURSO,6328,ITA,2:44.852,ADV
0,5,5,,14,WANGWei,6575,CHN,2:44.958,
0,DQ,6,,50,KatherineREUTTER-ADAMEK,7255,USA,DQ,
1,1,6,,34,KIMHye-Kyung,7192,KOR,2:37.489,Q
1,2,3,,16,KaterinaNOVOTNA,6647,CZE,2:37.851,Q
1,3,2,,13,SUNLinlin,6143,CHN,2:38.449,Q
1,4,7,,21,ErikaHUSZAR,6373,HUN,2:39.929,
1,5,5,,6,JessicaGREGG,6141,CAN,2:42.833,
1,6,4,,12,LIUCuijia,7078,CHN,3:30.507,
1,7,1,,33,KANGYun-Mi,6830,KOR,3:43.039,
