race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,20,LIUXiaoYing,6652,CHN,1:35.225,Q
0,2,1,,27,StephanieBOUVIER,6709,FRA,1:35.263,Q
0,3,4,,38,KatiaZINI,6076,ITA,1:35.379,
0,4,3,,5,GerganaPATSOVA,6794,BUL,1:36.329,
1,1,2,,37,CeciliaMAFFEI,6559,ITA,1:37.274,Q
1,2,3,,70,SarahLANG,6527,USA,1:37.368,Q
1,3,1,,26,MyrtilleGOLLIN,6714,FRA,1:37.420,q
1,4,4,,1,EmilyROSEMOND,6736,AUS,1:37.590,
2,2,2,,8,AnnikPLAMONDON,7088,CAN,1:37.117,Q
2,3,3,,65,ValeriyaREZNIK,6573,RUS,1:38.042,
2,4,4,,58,KarolinaREGUCKA,6914,POL,1:40.022,
3,1,1,,11,KalynaROBERGE,6284,CAN,1:37.331,Q
3,2,2,,16,ZHUMiLei,6576,CHN,1:38.079,Q
3,3,3,,52,EvitaKRIEVANE,6833,LAT,1:38.769,
3,4,4,,71,SophiaMILAN,7123,USA,1:39.176,
4,1,2,,24,ZHOUYang,6222,CHN,1:34.795,Q
4,2,1,,23,ChristinPRIEBST,6078,GER,1:35.140,Q
4,3,3,,66,AnnitavanDOORN,6440,NED,1:37.330,q
4,4,4,,62,OlgaBELYAKOVA,7112,RUS,1:38.000,
5,1,1,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,1:36.098,Q
5,2,3,,68,KimberlyDERRICK,6246,USA,1:36.665,Q
5,3,2,,30,JuliaRIEDEL,6287,GER,1:37.206,q
5,4,4,,43,OGUCHIEri,7298,JPN,1:38.008,
6,1,4,,34,ErikaHUSZAR,6373,HUN,1:36.353,Q
6,2,2,,46,YukoKOYA,6289,JPN,1:36.463,Q
6,3,1,,2,VeronikaWINDISCH,6427,AUT,1:36.896,q
6,4,3,,28,WALTERBianca,7232,GER,1:37.042,
7,1,1,,50,JINSun-Yu,6108,KOR,1:37.958,Q
7,2,3,,63,OlgaMASKAIKINA,6685,RUS,1:39.134,Q
7,3,2,,56,FrancescaJACKSON,6356,NZL,1:40.909,
8,1,1,,51,JUNGEun-Ju,6297,KOR,1:34.345,Q
8,2,3,,7,AmandaOVERLAND,7079,CAN,1:34.607,Q
8,3,2,,42,BibaSAKURAI,7240,JPN,1:36.063,q
