race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,6,,318,LIUYeran,6414,CHN,2:21.998,Q
0,2,5,,325,SebastianPRAUS,6364,GER,2:22.349,Q
0,3,2,,337,CeesJUFFERMANS,6072,NED,2:22.851,
0,4,1,,368,DerekGRAY,7050,USA,2:36.557,ADV
0,DQ,3,,316,Jean-FrancoisMONETTE,7096,CAN,DQ,
0,DQ,4,,331,TomIVESON,6898,GBR,DQ,
1,1,1,,321,SUIBaoKu,6416,CHN,2:23.260,Q
1,3,5,,326,ArianNACHBAR,6637,GER,2:24.609,
1,4,3,,332,JonELEY,6592,GBR,2:25.284,
1,5,2,,345,KrystianZDROJKOWSKI,6515,POL,2:28.251,
1,DQ,6,,362,ApoloAntonOHNO,6497,USA,DQ,
2,1,6,,314,Francois-LouisTREMBLAY,6704,CAN,2:22.639,Q
2,2,5,,364,RustySMITH,6496,USA,2:23.362,Q
2,3,4,,348,WOJNOWSKIMariusz,6949,POL,2:29.641,
2,DQ,1,,330,LeonFLACK,6641,GBR,DQ,
2,DNF,2,,319,WANGHongYang,6084,CHN,DNF,
2,DQ,3,,358,VolodymyrGRYGORIEV,6741,UKR,DQ,
