race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,59,SCHULTINGSuzanne,8493,NED,2:24.013,QA,
0,2,1,,53,PARKJunghyun,9113,KOR,2:24.492,QA,
0,3,2,,18,ZANGYize,8725,CHN,2:24.545,QA,
0,4,6,,44,KAMINAGAShione,8743,JPN,2:24.628,QB,
0,5,5,,35,BACSKAISaraLuca,8609,HUN,2:24.972,QB,
0,6,7,,29,MONVOISINAurelie,8556,FRA,2:30.092,QB,
0,7,4,,65,JuliaALBERT,9127,ROU,notime,,
1,1,6,,51,LEESuyoun,8763,KOR,2:19.623,QA,
1,3,2,,33,AnnaSEIDEL,8562,GER,2:20.698,QA,
1,4,3,,45,WATANABEAoi,8744,JPN,2:20.827,QB,
1,5,4,,2,DESMETHanne,8699,BEL,2:20.883,QB,
1,6,7,,32,JACOBSGina,8607,GER,2:27.908,QB,
1,7,1,,15,LIJinyu,9094,CHN,notime,,
