race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,40,NicolaRODIGARI,6332,ITA,1:30.304,Q
0,2,5,,17,MaximeCHATAIGNIER,6106,FRA,1:30.910,Q
0,3,4,,46,CeesJUFFERMANS,6072,NED,1:31.219,
0,4,2,,11,WimdeDEYNE,6699,BEL,1:31.278,
0,5,3,,28,TomIVESON,6898,GBR,1:31.369,
1,1,4,,18,ThibautFAUCONNET,6785,FRA,1:29.289,Q
1,2,3,,39,FabioCARTA,6001,ITA,1:29.302,Q
1,3,1,,23,SebastianPRAUS,6364,GER,1:29.435,
1,4,2,,47,NielsKERSTHOLT,7067,NED,1:29.499,
1,5,5,,10,PieterGYSEL,6425,BEL,1:30.117,
