race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,5,,3,SemenELISTRATOV,7293,RUS,2:24.634,QA
0,3,3,,24,BYKANOVVladislav,6178,ISR,2:24.708,QB
0,4,2,,164,HAYASHIIbuki,9403,JPN,2:26.518,QB
0,5,6,,217,MILOVANOVSergei,9289,RUS,2:59.966,ADB
0,6,4,,64,DIONPascal,8999,CAN,3:02.847,
0,PEN,1,,23,YOSHINAGAKazuki,8745,JPN,PEN,
1,1,6,,57,PARKJiWon,8765,KOR,2:24.081,QA
1,2,2,,200,KRUEGERJohn-Henry,9742,HUN,2:24.494,QA
1,3,1,,158,HANTianyu,8388,CHN,2:24.663,QB
1,4,4,,85,FERCOQQuentin,8605,FRA,2:24.907,QB
1,5,8,,29,GALIAKHMETOVAdil,9260,KAZ,2:25.104,
1,6,7,,101,ANIKEJRafal,8749,POL,2:25.207,
1,7,5,,141,HEOAndrew,9443,USA,2:25.564,
1,8,3,,97,ANKai,9168,CHN,2:25.781,
2,1,4,,171,KIMDongWook,9604,KOR,2:14.521,QA
2,2,2,,61,AYRAPETYANDenis,8098,RUS,2:14.568,QA
2,3,6,,6,WATANABEKeita,7605,JPN,2:14.830,QB
2,4,7,,15,LUEDTKEAdrian,9104,GER,2:14.872,QB
2,5,1,,18,HAMELINCharles,6610,CAN,2:16.245,ADA
2,6,5,,98,SCHUBERTChristoph,7734,GER,2:17.892,
2,PEN,3,,80,EMONSFriso,9276,NED,PEN,
