race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,178,DennisVISSER,8498,NED,1:27.725,Q
0,2,4,,115,ZacharyBIGGS,8635,NZL,1:27.828,Q
0,3,1,,151,BLUNDENKeanu,8593,AUS,1:28.096,q
0,4,2,,157,AliaksandrARLOU,8459,BLR,1:28.244,
1,1,2,,43,RuslanZAKHAROV,6935,RUS,1:29.600,Q
1,2,5,,21,CONFORTOLAYuri,6561,ITA,1:29.719,Q
1,3,1,,170,MurrayCOCHRANE,7927,GBR,1:30.384,
1,4,3,,183,MichalKLOSINSKI,9072,POL,1:31.170,
1,5,4,,180,BejaminWHITESIDE,8405,NZL,1:33.848,
2,1,3,,124,AlexVARNYU,8337,HUN,1:31.985,Q
2,2,1,,28,KeithCARROLL,8449,USA,1:32.017,Q
2,3,4,,179,EinarAGDESTEIN,8701,NOR,1:32.478,
2,PEN,2,,67,DavideVISCARDI,7440,ITA,PEN,
2,DNF,5,,188,TunaySIMSEK,9010,TUR,DNF,
3,1,1,,139,FabriceDUFBERGSUH,8642,SWE,1:34.610,Q
3,2,4,,155,VANHOORENRino,8721,BEL,1:34.676,Q
3,3,2,,96,JoshuaCHEETHAM,7925,GBR,1:34.816,
3,4,5,,184,NIESCIERKarol,9126,POL,1:37.844,
3,PEN,3,,40,GEORGIEVDimitar,8541,BUL,PEN,
4,1,2,,37,MaksimSIARHEYU,7771,BLR,1:28.012,Q
4,2,1,,110,MarkPRINSEN,7936,NED,1:28.095,Q
4,3,4,,33,PierreBODA,7588,AUS,1:28.209,q
4,4,3,,189,DavutTAHTACI,8647,TUR,1:30.697,
5,1,1,,25,NurbergenZHUMAGAZIYEV,7349,KAZ,1:28.391,Q
5,2,2,,26,DOTTITommaso,7604,ITA,1:28.480,Q
5,3,4,,127,ThibautMELINE,7599,FRA,1:28.637,q
5,4,5,,123,DanielZETZSCHE,7436,GER,1:29.954,
5,5,3,,156,EdinBRANKOVIC,7256,BIH,1:32.133,
