race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,9,AriannaFONTANA,6227,ITA,44.302,Q
0,2,2,,59,JamieMACDONALD,8997,CAN,44.327,Q
0,3,3,,14,ZANGYize,8725,CHN,44.508,q
0,4,4,,128,KIMAlang,8484,KOR,44.594,
0,5,5,,40,ErikaLINDGREN,9210,SWE,46.558,
1,1,1,,2,MarianneST-GELAIS,7216,CAN,44.758,Q
1,2,4,,78,SelmaPOUTSMA,9004,FRA,45.664,Q
1,3,6,,133,KimberlyGOETZ,8649,USA,46.107,
1,4,5,,121,TinaGRASSOW,6855,GER,46.428,
1,5,2,,28,MALISZEWSKANatalia,8437,POL,1:07.085,
1,PEN,3,,30,THOMSONKathryn,8465,GBR,PEN,
2,1,1,,5,FANKexin,7694,CHN,43.876,Q
2,2,4,,13,PROSVIRNOVASofia,8509,RUS,44.316,Q
2,3,2,,29,AndreaKESZLER,7147,HUN,44.381,q
2,4,3,,34,AnastassiyaKRESTOVA,7981,KAZ,44.473,
2,5,5,,72,SANTOSKristen,8527,USA,46.052,
3,1,3,,138,VALCEPINAMartina,7159,ITA,45.070,Q
3,2,2,,44,CharlotteGILMARTIN,7136,GBR,45.071,Q
3,3,1,,54,vanRUIJVENLara,7710,NED,45.164,q
3,4,5,,18,DeannaLOCKETT,7956,AUS,45.275,
3,5,4,,52,KONYAZsofia,7701,HUN,45.627,
4,1,1,,1,CHRISTIEElise,7135,GBR,44.032,Q
4,2,2,,35,LuciaPERETTI,7160,ITA,44.360,Q
4,3,4,,26,PIERRONVeronique,6196,FRA,45.548,q
4,4,3,,51,KAMINAGAShione,8743,JPN,45.720,
4,5,5,,31,MagdalenaWARAKOMSKA,8502,POL,46.950,
5,1,1,,6,CHOIMinJeong,8625,KOR,43.757,Q
5,2,5,,67,QUChunyu,8071,CHN,44.354,Q
5,3,4,,11,PetraJASZAPATI,8611,HUN,44.444,q
5,4,3,,61,KasandraBRADETTE,8058,CAN,1:08.603,
5,PEN,2,,7,SCHULTINGSuzanne,8493,NED,PEN,
6,1,1,,21,vanKERKHOFYara,7422,NED,44.916,Q
6,2,3,,3,SHIMSukHee,8092,KOR,45.001,Q
6,3,5,,135,BINEYMaame,9144,USA,45.160,q
6,4,2,,27,KIKUCHISumire,7980,JPN,1:05.745,ADV
6,PEN,4,,66,TatianaBORODULINA,7483,RUS,PEN,
