race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,114,KaterinaNOVOTNA,6647,CZE,1:37.148,,
0,2,1,,108,MANOILOVAKatrin,8539,BUL,1:37.360,,
0,3,2,,102,DESMETHanne,8699,BEL,1:37.432,,
0,4,4,,105,LiudmilaTSARYKAVA,7880,BLR,1:39.383,,
0,5,5,,134,MartaPASKEVICA,8488,LAT,1:39.925,,
1,1,2,,132,VIVIANIElena,7583,ITA,1:41.845,,
1,2,4,,110,RayaZAHARIEVA,7410,BUL,1:43.004,,
1,3,3,,156,SafiyaVLASOVA,7175,UKR,1:43.868,,
1,PEN,1,,125,PetraJASZAPATI,8611,HUN,PEN,,
2,1,1,,129,LuciaPERETTI,7160,ITA,1:35.854,,
2,2,3,,115,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:36.054,,
2,3,2,,104,TALAYEVAVolha,6792,BLR,1:36.468,,
2,4,4,,113,BURICKatarina,8550,CRO,1:39.572,,
3,1,3,,152,RanyaEZZI,6840,SWE,1:38.847,,
3,2,2,,133,EvitaKRIEVANE,6833,LAT,1:38.934,,
3,3,4,,154,OlenaKORINCHUK,7252,UKR,1:40.467,,
3,4,1,,151,AlicaPORUBSKA,8514,SVK,1:53.355,,
