race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,216,SONGWeilong,7156,CHN,43.449,Q,
0,2,3,,221,MaximeCHATAIGNIER,6106,FRA,43.709,Q,
0,3,4,,245,DaisukeUEMURA,6118,JPN,44.043,,
0,4,1,,202,PierreBODA,7588,AUS,44.252,,
1,1,3,,211,FrancoisHAMELIN,6167,CAN,42.929,Q,
1,2,4,,273,TravisJAYNER,6300,USA,43.115,Q,
1,3,2,,205,SiarheiYAKUSHKOU,6923,BLR,44.419,,
1,DNS,1,,265,PeterJELEN,7077,SVK,DNS,,
2,1,3,,210,HAMELINCharles,6610,CAN,42.586,Q,
2,2,1,,230,JackWHELBOURNE,7437,GBR,42.689,Q,
2,3,4,,239,BYKANOVVladislav,6178,ISR,43.922,q,
2,4,2,,203,EdinBRANKOVIC,7256,BIH,45.673,,
3,1,2,,259,BartoszKONOPKO,7169,POL,42.967,Q,
3,2,4,,215,LIUXianwei,6307,CHN,43.131,Q,
3,3,3,,206,AssenPANDOV,6778,BUL,43.627,q,
3,4,1,,204,YauheniRYZHOU,7772,BLR,45.313,,
4,2,3,,260,DariuszKULESZA,6817,POL,44.042,Q,
4,3,1,,238,OLAHBence,7439,HUN,44.608,,
4,4,4,,241,EdoardoREGGIANI,7161,ITA,1:02.458,,
5,1,1,,254,NielsKERSTHOLT,7067,NED,43.854,Q,
5,2,4,,244,YuzoTAKAMIDO,7158,JPN,43.940,Q,
5,3,2,,270,DmytroPOLTAVETS,7221,UKR,45.336,,
5,4,3,,266,AndrejVALACH,6963,SVK,45.405,,
6,1,3,,212,OlivierJEAN,6756,CAN,43.064,Q,
6,2,1,,222,ThibautFAUCONNET,6785,FRA,43.425,Q,
6,3,4,,236,LUIPanToBarton,7551,HKG,45.554,,
6,4,2,,219,JonathanLOPEZ,7892,ESP,49.129,,
7,1,3,,255,KNEGTSjinkie,7352,NED,43.857,Q,
7,2,2,,264,RuslanZAKHAROV,6935,RUS,44.173,Q,
7,3,4,,251,SAULITISJekabs,7267,LAT,45.207,,
7,4,1,,220,AlvaroPENA,7791,ESP,46.320,,
8,1,1,,226,JonELEY,6592,GBR,42.910,Q,
8,2,4,,214,LIANGWenhao,7594,CHN,42.945,Q,
8,3,2,,207,KirilPANDOV,6779,BUL,44.140,,
8,4,3,,268,SelimTANRIKULU,7760,TUR,44.835,,
9,1,4,,235,RobertSEIFERT,6176,GER,43.070,Q,
9,2,3,,275,JeffSIMON,7280,USA,43.117,Q,
9,3,1,,263,SergeyPRANKEVICH,7048,RUS,44.237,,
9,4,2,,237,CsabaBURJAN,7738,HUN,44.756,,
10,1,3,,272,SimonCHO,7188,USA,43.799,Q,
10,2,1,,225,JeremyMASSON,6173,FRA,44.487,Q,
10,3,2,,267,WANGYang-Chun,7758,TPE,46.572,,
10,4,4,,262,IstvanGALORAVECZ,7753,ROU,46.614,,
11,1,2,,248,LEEHo-Suk,6856,KOR,44.157,Q,
11,2,3,,232,PaulHERRMANN,6803,GER,44.159,Q,
11,3,4,,257,BlakeSKJELLERUP,6549,NZL,45.625,,
11,4,1,,218,JakovDOMITREK,7145,CRO,47.608,,
12,1,2,,242,NicolaRODIGARI,6332,ITA,43.815,Q,
12,2,4,,269,OleksiyKOSHELENKO,7121,UKR,44.230,Q,
12,3,1,,250,UMCheon-Ho,7608,KOR,46.261,,
12,4,3,,201,JoseIgnacioFAZIO,7844,ARG,47.546,,
