race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,118,HANTianyu,8388,CHN,2:29.345,Q
0,2,2,,144,BYKANOVVladislav,6178,ISR,2:29.445,Q
0,3,1,,142,KonradNAGY,7601,HUN,2:30.179,Q
0,4,5,,179,MykytaSOKOLOV,8438,UKR,2:31.486,
0,5,4,,136,LUIPanToBarton,7551,HKG,2:32.365,
1,1,1,,119,LEPAPESebastien,7554,FRA,2:32.528,Q
1,2,2,,103,NathanielHENRY,7966,AUS,2:33.001,Q
1,3,5,,129,IanUPCOTT,7257,GBR,2:34.273,Q
1,4,4,,149,DOTTITommaso,7604,ITA,2:35.459,ADV
1,PEN,3,,138,CsabaBURJAN,7738,HUN,PEN,
2,1,1,,152,YumaSAKURAI,6182,JPN,2:20.131,Q
2,2,2,,108,CharleCOURNOYER,8063,CAN,2:20.387,Q
2,3,5,,121,ThibaultCROLET,7920,FRA,2:20.973,Q
2,4,4,,125,MurrayCOCHRANE,7927,GBR,2:22.204,
2,5,3,,104,ArmstrongLAZENBY,7968,AUS,2:25.065,
3,1,2,,107,GuillaumeBASTILLE,6166,CAN,2:22.802,Q
3,2,4,,162,RobertoPUKITIS,7785,LAT,2:22.969,Q
3,3,1,,106,MaksimSIARHEYU,7771,BLR,2:23.477,Q
3,4,3,,180,OleksandrZHELTONOG,8439,UKR,2:25.177,
3,5,5,,177,LucasNG,8067,SGP,2:32.197,
