race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,48,SHINSae-Bom,7162,KOR,2:23.321,Q,
0,2,6,,14,LIUQiuhong,6286,CHN,2:23.567,Q,
0,3,4,,66,KimberlyDERRICK,6246,USA,2:23.757,,
0,4,5,,11,ValerieMALTAIS,6216,CAN,2:24.528,,
0,5,1,,34,AriannaFONTANA,6227,ITA,2:27.000,,
0,DQ,3,,18,KaterinaNOVOTNA,6647,CZE,DQ,,
1,1,4,,47,KIMMin-Jung,6831,KOR,2:23.771,Q,
1,3,2,,19,StephanieBOUVIER,6709,FRA,2:24.900,,
1,4,6,,6,MarinaGEORGIEVA-NIKOLOVA,7097,BUL,2:25.283,,
1,5,1,,70,JessicaKOOREMAN,7649,USA,2:25.547,,
1,6,5,,8,JessicaGREGG,6141,CAN,2:26.435,,
1,7,3,,40,MikaOZAWA,6318,JPN,2:28.055,,
2,1,4,,17,ZHOUYang,6222,CHN,2:22.592,Q,
2,2,2,,46,JUNGEun-Ju,6297,KOR,2:22.902,Q,
2,2,3,,69,KatherineREUTTER-ADAMEK,7255,USA,2:22.902,Q,
2,4,6,,12,KalynaROBERGE,6284,CAN,2:23.106,,
2,5,1,,2,TatianaBORODULINA,6684,AUS,2:24.641,,
2,6,5,,59,NinaEVTEEVA,6511,RUS,2:25.278,,
