race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,2,,134,JonELEY,6592,GBR,41.583,QA,
0,2,1,,172,VladimirGRIGOREV,7826,RUS,41.827,QA,
0,3,5,,140,PaulHERRMANN,6803,GER,42.881,,
0,4,3,,157,RobertoPUKITIS,7785,LAT,43.046,,
0,PEN,4,,154,DOTTITommaso,7604,ITA,PEN,,
1,1,1,,142,RobertSEIFERT,6176,GER,41.718,QA,
1,2,3,,138,JackWHELBOURNE,7437,GBR,41.882,QA,
1,3,5,,147,ShaolinSandorLIU,7928,HUN,42.396,,
1,4,2,,160,NielsKERSTHOLT,7067,NED,1:07.525,,
1,5,4,,167,BartoszKONOPKO,7169,POL,1:12.928,,
