race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,3,,85,TatianaBORODULINA,7483,RUS,1:34.238,Q
0,2,1,,65,LiesbethMAUASAM,6444,NED,1:34.319,Q
0,3,2,,36,ChristinPRIEBST,6078,GER,1:34.496,
0,4,4,,82,KatalinKRISTO,6514,ROU,1:35.098,
1,1,4,,98,Hyo-JungKIM,6921,USA,1:33.610,Q
1,2,2,,79,BYUNChun-Sa,7103,KOR,1:33.781,Q
1,3,3,,22,KaterinaNOVOTNA,6647,CZE,1:34.304,
1,4,1,,32,MyrtilleGOLLIN,6714,FRA,1:36.248,
2,1,1,,78,CHOIEun-Kyung,6943,KOR,1:34.224,Q
2,2,2,,12,AlannaKRAUS,6659,CAN,1:34.544,Q
2,3,3,,53,KatiaZINI,6076,ITA,1:34.662,
2,4,4,,101,KristenBIONDO,6283,USA,1:34.743,
3,1,2,,86,NinaEVTEEVA,6511,RUS,1:34.687,Q
3,2,3,,68,AnnitavanDOORN,6440,NED,1:34.757,Q
3,3,4,,35,YvonneKUNZE,6363,GER,1:34.843,
3,4,1,,63,EvitaKRIEVANE,6833,LAT,1:35.233,
4,1,2,,17,WANGMeng,6594,CHN,1:33.831,Q
4,2,3,,52,AriannaFONTANA,6227,ITA,1:33.914,Q
4,3,1,,44,RozsaDARAZS,6797,HUN,1:34.488,
4,4,4,,57,MikaOZAWA,6318,JPN,1:34.589,
5,1,4,,16,YANGAYang,6649,CHN,1:32.453,Q
5,2,1,,6,EvgeniaRADANOVA,6775,BUL,1:32.545,Q
5,3,3,,46,ErikaHUSZAR,6373,HUN,1:33.182,
5,4,2,,58,ChikageTANAKA,6314,JPN,1:33.192,
6,2,1,,14,TaniaVICENT,6662,CAN,1:34.413,Q
6,3,2,,2,VeronikaWINDISCH,6427,AUT,1:35.200,
6,4,3,,42,HANYueshuang,6572,HKG,1:40.230,
7,1,1,,99,AllisonBAVER,6533,USA,1:32.646,Q
7,2,2,,11,AmandaOVERLAND,7079,CAN,1:32.662,Q
7,3,4,,51,MartaCAPURSO,6328,ITA,1:32.813,
7,4,3,,31,Min-KyungCHOI,6965,FRA,1:32.948,
