race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,24,PatrickDUFFY,7917,CAN,41.556,Q
0,2,2,,155,KAUFMANN-LUDWIGLeon,8391,GER,41.701,Q
0,3,3,,17,JonELEY,6592,GBR,43.359,
0,4,4,,159,DanIWASA,8394,JPN,45.616,
1,1,1,,161,AydarBEKZHANOV,7623,KAZ,42.398,Q
1,2,3,,15,HirokiYOKOYAMA,7932,JPN,42.592,Q
1,3,2,,163,KIMJoonChun,9006,KOR,42.605,q
1,4,4,,32,JUNGHyunWoo(Andy),8575,AUS,42.897,
2,1,1,,85,RichardSHOEBRIDGE,7825,GBR,42.030,Q
2,2,3,,169,LeonBLOEMHOF,8634,NED,42.106,Q
2,3,2,,71,AZHGALIYEVAbzal,7685,KAZ,42.252,q
2,4,4,,106,CsabaBURJAN,7738,HUN,42.324,
