race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,52,SemenELISTRATOV,7293,RUS,1:25.405,QA
0,2,3,,53,CharleCOURNOYER,8063,CAN,1:25.524,QA
0,3,5,,72,J.R.CELSKI,7279,USA,1:25.587,QB
0,4,4,,58,DanIWASA,8394,JPN,1:26.557,QB
0,5,6,,35,PierreBODA,7588,AUS,1:50.940,
0,6,2,,13,John-HenryKRUEGER,7763,USA,1:55.955,
1,1,1,,5,ShaoangLIU,8564,HUN,1:23.021,QA
1,2,4,,2,HAMELINCharles,6610,CAN,1:23.371,QA
1,3,5,,32,YOSHINAGAKazuki,8745,JPN,1:23.518,QB
1,4,3,,10,SHIJingnan,7728,CHN,1:23.774,QB
1,5,2,,15,BYKANOVVladislav,6178,ISR,1:27.043,
