race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,161,SUNGSi-Bak,6811,KOR,41.691,Q,
0,2,1,,130,JonELEY,6592,GBR,41.894,Q,
0,3,2,,119,HANJialiang,6168,CHN,42.029,ADV,
0,DQ,3,,178,J.R.CELSKI,7279,USA,DQ,,
1,1,3,,157,KWAKYoon-Gy,6120,KOR,41.916,Q,
1,2,2,,116,OlivierJEAN,6756,CAN,41.953,Q,
1,3,4,,165,KNEGTSjinkie,7352,NED,42.009,,
1,4,1,,181,JeffSIMON,7280,USA,1:22.717,,
2,1,2,,118,Francois-LouisTREMBLAY,6704,CAN,41.801,Q,
2,2,1,,180,ApoloAntonOHNO,6497,USA,41.926,Q,
2,3,4,,164,NielsKERSTHOLT,7067,NED,51.288,,
2,4,3,,149,TakahiroFUJIMOTO,6277,JPN,1:23.864,,
3,1,1,,114,HAMELINCharles,6610,CAN,41.218,Q,
3,2,2,,128,ThibautFAUCONNET,6785,FRA,41.336,Q,
3,3,4,,131,PaulSTANLEY,7054,GBR,41.960,,
