race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,161,RobertoPUKITIS,7785,LAT,1:28.736,Q
0,2,4,,139,DOTTITommaso,7604,ITA,1:29.227,Q
0,3,1,,167,FreekvanderWART,7269,NED,1:29.276,ADV
0,4,3,,124,RichardSHOEBRIDGE,7825,GBR,1:29.570,
1,1,4,,172,VladimirGRIGOREV,7826,RUS,1:29.594,Q
1,2,2,,145,YoshiakiOGURO,7743,JPN,1:29.684,Q
1,3,5,,128,JonasKAUFMANN-LUDWIG,7732,GER,1:30.208,
1,4,1,,149,AZHGALIYEVAbzal,7685,KAZ,1:30.491,
1,5,3,,104,PETREWard,8708,BEL,1:30.651,
2,2,2,,105,MathiasVOSTE,7888,BEL,1:27.082,Q
2,3,4,,117,MaximeCHATAIGNIER,6106,FRA,1:27.116,q
2,4,1,,168,WILCZYKSzymon,8472,POL,1:27.338,
2,5,5,,134,OLAHBence,7439,HUN,1:27.825,
3,1,3,,170,SemenELISTRATOV,7293,RUS,1:27.741,Q
3,2,4,,123,JonELEY,6592,GBR,1:28.434,Q
3,3,1,,156,KIMYun-Jae,7443,KOR,1:28.548,q
3,4,2,,115,YUJiyang,8435,CHN,1:37.053,
3,5,5,,136,VGundmiRAGHAVENDRA,7562,IND,1:43.204,
4,1,3,,157,KWAKYoon-Gy,6120,KOR,1:30.364,Q
4,2,2,,120,LEPAPESebastien,7554,FRA,1:30.431,Q
4,3,1,,163,deLAATItzhak,7746,NED,1:30.474,
4,4,4,,140,MassimoGURINI,8617,ITA,1:32.188,
5,1,4,,160,SINdaWoon,8035,KOR,1:36.216,Q
5,2,3,,153,ZHAXYBAYEVMersaid,8623,KAZ,1:36.581,Q
5,3,1,,182,PIVIROTTORyan,8650,USA,1:36.651,
5,4,2,,178,SelimTANRIKULU,7760,TUR,1:38.322,
6,1,2,,108,HAMELINCharles,6610,CAN,1:30.799,Q
6,2,3,,173,DmitryMIGUNOV,7755,RUS,1:30.898,Q
6,3,4,,150,NIKISHADenis,8396,KAZ,1:31.196,
6,4,1,,148,YumaSAKURAI,6182,JPN,1:31.302,
6,5,5,,130,TorstenKROEGER,7141,GER,1:33.194,
7,1,4,,114,WUDajing,7729,CHN,1:30.227,Q
7,2,5,,147,RyosukeSAKAZUME,7542,JPN,1:31.724,Q
7,3,1,,175,InanEREN,7788,TUR,1:32.443,
7,4,2,,137,CASSINELLIAndrea,7741,ITA,2:06.683,ADV
7,5,3,,101,JensALMEY,8595,BEL,2:14.558,
8,1,1,,113,SHIJingnan,7728,CHN,1:28.689,Q
8,2,3,,110,OlivierJEAN,6756,CAN,1:28.723,Q
8,3,4,,118,ThibaultCROLET,7920,FRA,1:28.961,
8,4,2,,125,BillySIMMS,7926,GBR,1:30.215,
