race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,40,YuiSAKAI,6229,JPN,2:45.789,,
0,2,3,,53,PatrycjaMALISZEWSKA,6154,POL,2:46.285,,
0,3,4,,52,vanRUIJVENLara,7710,NED,2:46.542,,
0,4,5,,4,RayaZAHARIEVA,7410,BUL,2:47.522,,
0,5,6,,15,BURICKatarina,8550,CRO,2:49.561,,
0,6,2,,48,EvitaKRIEVANE,6833,LAT,2:50.322,,
1,1,2,,49,AgneSEREIKAITE,7708,LTU,2:50.168,,
1,2,3,,18,HUOTMARCHANDTifany,7976,FRA,2:51.062,,
1,3,4,,25,WALTERBianca,7232,GER,2:51.460,,
1,4,1,,16,KaterinaNOVOTNA,6647,CZE,2:52.421,,
1,5,5,,61,SafiyaVLASOVA,7175,UKR,2:53.278,,
2,1,2,,21,PIERRONVeronique,6196,FRA,2:32.245,,
2,2,5,,59,AlicaPORUBSKA,8514,SVK,2:34.029,,
2,3,4,,28,BernadettHEIDUM,6798,HUN,2:34.290,,
2,4,6,,42,TIKHONOVAOlga,8621,KAZ,2:35.295,,
2,5,1,,60,OlenaKORINCHUK,7252,UKR,2:35.626,,
2,6,3,,2,NatalliaTSAULIKA,7907,BLR,2:36.982,,
3,1,1,,24,AnnaSEIDEL,8562,GER,2:37.569,,
3,2,2,,29,PetraJASZAPATI,8611,HUN,2:37.911,,
3,3,6,,3,MANOILOVAKatrin,8539,BUL,2:38.040,,
3,4,3,,41,AnastassiyaKRESTOVA,7981,KAZ,2:39.067,,
3,5,4,,62,KimberlyGOETZ,8649,USA,2:40.115,,
3,6,5,,26,WANGXinyue,7340,HKG,2:48.951,,
