race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,,ChikageTANAKA,6314,JPN,46.786,
0,2,2,,,JONGOkMyong,6665,PRK,46.835,
0,3,3,,,YvonneKUNZE,6363,GER,46.887,
0,4,4,,,ErinPORTER,6532,USA,1:04.113,
1,1,1,,,CHUNLee-Kyung,6869,KOR,48.024,
1,2,2,,,GLEASONErin,6003,USA,48.767,
1,3,3,,,EllenWIEGERS,6555,NED,56.250,
1,4,4,,,TaniaVICENT,6662,CAN,1:10.212,
2,1,1,,,WANGChunlu,6648,CHN,45.655,
2,2,2,,,AnniePERREAULT,6660,CAN,45.866,
2,3,3,,,BarbaraBALDISSERA,6711,ITA,46.113,
2,DNF,4,,,HANRyonHui,7081,PRK,DNF,
3,1,1,,,IkueTESHIGAWARA,6315,JPN,47.354,
3,2,2,,,KIMYun-Mi,6480,KOR,48.184,
3,3,3,,,MelaniedeLANGE,6005,NED,48.598,
3,4,4,,,SusanneBUSCH,6715,GER,1:30.607,
4,1,1,,,YANGAYang,6649,CHN,46.815,
4,2,2,,,TIKHANINAElena,6477,RUS,46.980,
4,3,3,,,HWANGOkSil,6387,PRK,46.987,
4,4,4,,,AnkeJannieLANDMAN,6538,NED,47.090,
5,1,1,,,EvgeniaRADANOVA,6775,BUL,45.977,
5,2,2,,,CHOIMin-Kyung,6548,KOR,46.126,
5,3,3,,,NataliaSVERCHKOVA,6732,UKR,46.976,
5,4,4,,,MarinellaCANCLINI,6327,ITA,1:14.224,
6,1,1,,,YANGsYang,6651,CHN,46.136,
6,2,2,,,MaraURBANI,6946,ITA,46.287,
6,3,3,,,AmyPETERSON,6528,USA,46.764,
6,4,4,,,DALYJanet,6990,AUS,49.158,
7,1,1,,,IsabelleCHAREST,6700,CAN,46.085,
7,2,2,,,PYLAEVAMarina,6981,RUS,46.359,
7,3,3,,,DanielaVLAEVA,6774,BUL,46.681,
7,4,4,,,TSUBAKIAyako,7006,JPN,46.950,
