race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,5,,104,MichaelGILDAY,6195,CAN,2:21.469,Q
0,2,6,,112,YANGJin,7650,CHN,2:21.526,Q
0,3,1,,134,DOTTITommaso,7604,ITA,2:23.248,
0,4,3,,148,AZHGALIYEVAbzal,7685,KAZ,2:24.862,
0,5,4,,168,JeffSIMON,7280,USA,3:02.160,ADV
0,PEN,2,,163,RuslanZAKHAROV,6935,RUS,PEN,
1,1,4,,103,HAMELINCharles,6610,CAN,2:20.005,Q
1,2,3,,128,AnthonyDOUGLAS,6301,GBR,2:20.687,Q
1,3,5,,145,AydarBEKZHANOV,7623,KAZ,2:20.747,q
1,4,1,,158,JakubJAWORSKI,6816,POL,2:22.179,
1,PEN,2,,152,KNEGTSjinkie,7352,NED,PEN,
1,PEN,6,,123,RobertBECKER,7258,GER,PEN,
2,1,3,,138,YuzoTAKAMIDO,7158,JPN,2:18.415,Q
2,2,5,,129,JackWHELBOURNE,7437,GBR,2:18.490,Q
2,3,1,,110,SONGWeilong,7156,CHN,2:18.598,q
2,4,4,,172,RobertLAWRENCE,7626,USA,2:18.753,
2,5,6,,161,AlexanderGERTSIKOV,6570,RUS,2:18.846,
2,6,2,,156,KoenHAKKENBERG,7610,NED,2:19.507,
3,1,5,,111,LIUXianwei,6307,CHN,2:23.120,Q
3,2,4,,150,HaraldsSILOVS,6458,LAT,2:23.332,Q
3,3,2,YC,118,MaximeCHATAIGNIER,6106,FRA,2:23.694,
3,4,1,,135,EdoardoREGGIANI,7161,ITA,2:25.263,
3,5,3,,149,FedorANDREYEV,7745,KAZ,2:25.482,
3,PEN,6,,157,ChristiaanBOKKERINK,7611,NED,PEN,
4,1,4,,139,YumaSAKURAI,6182,JPN,2:17.815,Q
4,3,5,,174,IevgenGUTENOV,7178,UKR,2:20.475,q
4,4,6,,126,ChristophMILZ,6175,GER,2:20.541,
4,5,1,,120,LEPAPESebastien,7554,FRA,2:50.028,ADV
4,PEN,3,,164,SergeyPRANKEVICH,7048,RUS,PEN,
5,1,3,,170,TravisJAYNER,6300,USA,2:20.055,Q
5,2,2,,136,NicolaRODIGARI,6332,ITA,2:20.243,Q
5,3,4,YC,142,WATANABEKeita,7605,JPN,2:20.508,q
5,4,6,,116,VojtechLOUDIN,7597,CZE,2:20.939,
5,5,1,,121,PaulHERRMANN,6803,GER,2:21.044,
5,6,5,,175,DmytroPOLTAVETS,7221,UKR,2:24.927,
