race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,2,3,,89,CHENGuang,8387,CHN,41.405,Q
0,3,2,,82,CharleCOURNOYER,8063,CAN,41.903,
0,PEN,4,,128,PARKSeYeong,7750,KOR,PEN,
1,1,1,,103,ShaolinSandorLIU,7928,HUN,41.298,Q
1,2,2,,126,KWAKYoon-Gy,6120,KOR,41.391,Q
1,3,3,,131,BREEUWSMADaan,7218,NED,41.550,
1,4,4,,121,NIKISHADenis,8396,KAZ,41.625,
2,1,3,,136,FreekvanderWART,7269,NED,42.598,Q
2,2,4,,153,PIVIROTTORyan,8650,USA,42.650,Q
2,3,2,,93,ZHANGHongchao,8678,CHN,42.837,
2,4,1,,125,HANSeungSoo,8673,KOR,1:14.418,
3,1,1,,92,WUDajing,7729,CHN,40.391,Q
3,2,2,,116,SatoshiSAKASHITA,6183,JPN,41.717,Q
3,3,3,,102,ShaoangLIU,8564,HUN,41.736,
3,4,4,,145,DmitryMYASNIKOV,7616,RUS,42.410,
