race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,24,KimBOUTIN,8542,CAN,1:30.013,Q,
0,2,1,,128,KIMAlang,8484,KOR,1:30.137,Q,
0,3,2,,2,MarianneST-GELAIS,7216,CAN,1:30.180,,
0,4,4,,26,PIERRONVeronique,6196,FRA,1:30.323,,
0,5,5,,20,WALTERBianca,7232,GER,1:31.085,,
1,1,1,,9,AriannaFONTANA,6227,ITA,1:30.074,Q,
1,2,2,,47,ValerieMALTAIS,6216,CAN,1:30.131,Q,
1,3,3,,136,LIJinyu,9094,CHN,1:30.175,,
1,4,4,,23,HitomiSAITO,7576,JPN,1:30.804,,
2,1,2,,6,CHOIMinJeong,8625,KOR,1:30.940,Q,
2,2,4,,67,QUChunyu,8071,CHN,1:31.284,Q,
2,3,3,,31,MagdalenaWARAKOMSKA,8502,POL,1:31.698,,
2,4,1,,54,vanRUIJVENLara,7710,NED,1:31.754,,
3,1,4,,3,SHIMSukHee,8092,KOR,1:29.159,Q,
3,2,1,,7,SCHULTINGSuzanne,8493,NED,1:29.377,Q,
3,3,2,,63,EFREMENKOVAEkaterina,8750,RUS,1:29.466,,
3,4,5,,21,vanKERKHOFYara,7422,NED,1:29.670,,
3,5,3,,29,AndreaKESZLER,7147,HUN,1:30.642,,
