race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,16,RENZiwei,8601,CHN,41.053,Q,
0,2,2,,183,CsabaBURJAN,7738,HUN,43.333,Q,
0,3,4,,32,ThibautFAUCONNET,6785,FRA,43.400,,
0,4,3,,64,DIONPascal,8999,CAN,1:12.422,,
1,2,2,,9,HANTianyu,8388,CHN,40.900,Q,
1,3,4,,21,NIKISHADenis,8396,KAZ,41.065,q,
1,PEN,3,,2,KNEGTSjinkie,7352,NED,PEN,,
2,1,3,,1,SEOYiRa,7940,KOR,40.953,Q,
2,2,1,,5,ShaoangLIU,8564,HUN,41.160,Q,
2,3,4,,20,RyosukeSAKAZUME,7542,JPN,41.286,q,
2,4,2,,216,MIGUNOVDmitry,9334,FRA,42.489,,
3,1,1,,3,SamuelGIRARD,8600,CAN,40.900,Q,
3,2,2,,70,XUHongzhi,8070,CHN,40.934,Q,
3,3,3,,12,SemenELISTRATOV,7293,RUS,41.004,q,
3,4,4,,105,CONFORTOLAYuri,6561,ITA,41.206,,
4,1,2,,7,VictorAN,8344,RUS,41.029,Q,
4,2,1,,189,LIMHyoJun,9324,KOR,41.137,Q,
4,3,3,,23,RobertsZVEJNIEKS,8490,LAT,41.230,q,
4,4,4,,177,HANDEIOleh,9073,UKR,41.563,,
5,1,1,,10,ShaolinSandorLIU,7928,HUN,41.456,Q,
5,2,2,,44,John-HenryKRUEGER,7763,USA,41.558,Q,
5,3,4,,73,YOSHINAGAKazuki,8745,JPN,41.648,q,
5,4,3,,180,DESMETStijn,8706,BEL,41.782,,
6,1,1,,58,HWANGDaeHeon,9115,KOR,41.004,Q,
6,2,3,,30,JUNGHyunWoo(Andy),8575,AUS,41.521,Q,
6,3,4,,85,YauheniRYZHOU,7772,BLR,41.689,q,
6,4,2,,22,BYKANOVVladislav,6178,ISR,43.490,,
