race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,6,Jean-FrancoisMONETTE,7096,CAN,43.095,Q
0,2,2,,11,LIJiajun,7095,CHN,43.124,Q
0,3,3,,37,NicolaFRANCESCHINA,6331,ITA,43.155,q
0,4,4,,47,MarkJACKSON,6941,NZL,43.533,
1,1,4,,9,MathieuTURCOTTE,6705,CAN,42.740,Q
1,2,1,,39,RobertoSERRA,6463,ITA,42.916,Q
1,3,3,,40,YoshiharuARINO,6075,JPN,43.088,q
1,DQ,2,,55,AlexanderSEKISOV,6107,RUS,DQ,
2,1,2,,42,TakafumiNISHITANI,6323,JPN,42.874,Q
2,2,3,,56,AlexanderGERTSIKOV,6570,RUS,42.910,Q
2,3,1,,21,MaximeCHATAIGNIER,6106,FRA,43.040,q
2,4,4,,60,YevgenYAKOVLEV,6751,UKR,44.570,
3,1,4,,12,LIYe,6655,CHN,43.751,Q
3,2,2,,26,AndreHARTWIG,6635,GER,44.092,Q
3,3,3,,5,ElliottSHRIANE,6846,AUS,44.425,q
3,DQ,1,,57,SergeyPRANKEVICH,7048,RUS,DQ,
4,1,1,,50,LEESeung-Jae,6621,KOR,43.835,Q
4,2,4,,66,ShaniDAVIS,6498,USA,43.979,Q
4,3,2,,19,JarmilHRUZA,6503,CZE,44.477,q
4,DQ,3,,61,VolodymyrGRYGORIEV,6741,UKR,DQ,
5,1,4,,25,ArianNACHBAR,6637,GER,43.610,Q
5,2,1,,23,MatthieudeBOISSET,6467,FRA,43.731,Q
5,3,3,,1,AlexMcEWAN,6428,AUS,43.902,q
5,4,2,,46,GanbatJARGALANCHULUUN,6543,MGL,51.464,
6,1,4,,52,SONGKyung-Taek,6574,KOR,44.715,Q
6,2,1,,13,LIHaonan,6658,CHN,45.133,Q
6,DQ,2,,29,ThomasBAUER,7092,GER,DQ,
6,DQ,3,,35,FabioCARTA,6001,ITA,DQ,
7,1,1,,65,ApoloAntonOHNO,6497,USA,43.667,Q
7,2,4,,31,TomIVESON,6898,GBR,43.767,Q
7,3,3,,22,JeanCharlesMATTEI,6057,FRA,43.820,q
7,4,2,,18,LIUMing-Hsten,6111,TPE,1:00.908,
8,1,1,,10,HAMELINCharles,6610,CAN,42.776,Q
8,2,3,,32,JonELEY,6592,GBR,43.153,Q
8,3,2,,43,TakahiroFUJIMOTO,6277,JPN,43.326,q
8,4,4,,49,BlakeSKJELLERUP,6549,NZL,44.346,
9,2,2,,2,MarkMcNEE,6432,AUS,43.756,Q
9,3,3,,45,HaraldsSILOVS,6458,LAT,43.855,q
9,4,4,,48,MatthewFULLER,6448,NZL,44.620,
10,1,3,,64,RustySMITH,6496,USA,43.916,Q
10,2,4,,33,PaulSTANLEY,7054,GBR,44.291,Q
10,3,2,,62,VolodymyrCHERNEGA,6041,UKR,45.224,q
10,4,1,,16,LOWei-Lin,6938,TPE,46.507,
