race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,127,J.R.CELSKI,7279,USA,1:28.201,Q,
0,2,2,,67,GuillaumeBLAISDUFOUR,7201,CAN,1:28.319,Q,
0,3,3,,81,SergePLANCHER,6310,FRA,1:29.007,,
0,4,4,,118,SemenELISTRATOV,7293,RUS,1:29.012,,
1,1,4,,105,LEEJungSu,7266,KOR,1:28.494,Q,
1,2,1,,68,MaximeFORTIN,7137,CAN,1:28.565,Q,
1,3,2,,80,MaximeCHATAIGNIER,6106,FRA,1:28.705,,
1,4,3,,72,CHENShangpeng,7433,CHN,1:29.650,,
2,2,3,,78,PetrHARGAS,6171,CZE,1:30.684,Q,
2,3,2,,88,ViktorKNOCH,6177,HUN,1:58.136,ADV,
2,DQ,4,,70,CHENXin,7358,CHN,DQ,,
3,1,2,,104,LEEHan-Bin,7444,KOR,1:28.669,Q,
3,2,1,,71,ZHANGZhiqiang,7359,CHN,1:28.747,Q,
3,3,4,,82,CyrilLAFARGE,7435,FRA,1:32.676,,
3,4,3,,97,SatoshiSAKASHITA,6183,JPN,1:54.058,,
