race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,134,DavideVISCARDI,7440,ITA,44.772,Q,
0,2,1,,139,NurbergenZHUMAGAZIYEV,7349,KAZ,45.170,Q,
0,3,2,,162,JonathanSERMENO,7618,USA,50.124,,
0,DQ,4,,114,XUPeng,7595,CHN,DQ,,
1,1,1,,111,MaximeFORTIN,7137,CAN,42.591,Q,
1,2,4,,133,DOTTITommaso,7604,ITA,45.423,Q,
1,3,3,,160,J.R.CELSKI,7279,USA,48.581,ADV,
1,DQ,2,,145,SAULITISJekabs,7267,LAT,DQ,,
2,1,2,,155,SemenELISTRATOV,7293,RUS,42.599,Q,
2,2,1,,110,AntoineGELINAS-BEAULIEU,7592,CAN,42.683,Q,
2,3,4,,137,RyosukeSAKAZUME,7542,JPN,43.284,,
2,4,3,,176,PeterANDERL,7620,GER,44.899,,
3,1,2,,127,ViktorKNOCH,6177,HUN,42.127JWR,Q,
3,2,1,,113,LIANGWenhao,7594,CHN,42.208,Q,
3,3,3,,126,JackWHELBOURNE,7437,GBR,42.341,,
3,4,4,,106,EdinBRANKOVIC,7256,BIH,45.225,,
4,1,1,,144,SONGSeung-Woo,7609,KOR,43.099,Q,
4,2,2,,112,CHENShangpeng,7433,CHN,43.279,Q,
4,3,3,,138,WATANABEKeita,7605,JPN,43.375,,
4,4,4,,147,KoenHAKKENBERG,7610,NED,43.747,,
5,2,2,,156,DmitryMYASNIKOV,7616,RUS,44.603,Q,
5,DQ,3,,123,DennisWALZER,7144,GER,DQ,,
5,DQ,4,,153,JakubBOROWSKI,7447,POL,DQ,,
6,1,3,,136,SatoshiSAKASHITA,6183,JPN,42.398,Q,
6,2,2,,142,YOUDong-Kun,7606,KOR,42.559,Q,
6,3,1,,120,StephanePERIER,7478,FRA,42.771,,
6,4,4,,124,DanielZETZSCHE,7436,GER,43.186,,
7,1,1,,109,GuillaumeBLAISDUFOUR,7201,CAN,42.855,Q,
7,2,4,,115,BLACKBURNMackenzie,7434,TPE,43.050,Q,
7,3,2,,152,RafalPIORECKI,7170,POL,43.102,,
7,4,3,,149,Jan-EbelevanderREE,7612,NED,43.801,,
