race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,58,YANGShin-Young,7163,KOR,1:32.911,Q
0,2,3,,1,VeronikaWINDISCH,6427,AUT,1:33.017,Q
0,3,2,,63,LiaSTEPANOVA,6150,RUS,1:35.511,q
1,1,4,,56,KIMDamMin,7842,KOR,1:34.129,Q
1,2,1,,44,BibaSAKURAI,7240,JPN,1:34.340,Q
1,3,2,,34,SzandraLAJTOS,6339,HUN,1:35.134,q
1,4,3,,4,Anne-SophieDAVREUX,7573,BEL,1:38.111,
2,1,2,,26,CHRISTIEElise,7135,GBR,1:32.642,Q
2,2,4,,31,BernadettHEIDUM,6798,HUN,1:32.719,Q
2,3,3,,25,WALTERBianca,7232,GER,1:46.723,ADV
2,PEN,1,,3,TALAYEVAVolha,6792,BLR,PEN,
3,1,3,,14,LIJianrou,7910,CHN,1:34.877,Q
3,2,4,,47,JorienterMORS,6146,NED,1:35.021,Q
3,3,1,,23,ChristinPRIEBST,6078,GER,1:36.110,q
3,4,2,,27,CharlotteGILMARTIN,7136,GBR,1:37.524,
4,1,2,,11,ValerieMALTAIS,6216,CAN,1:33.922,Q
4,2,1,,55,HWANGHyunSun,7713,KOR,1:34.039,Q
4,3,4,,39,VIVIANIElena,7583,ITA,1:34.495,q
4,4,3,,7,RayaZAHARIEVA,7410,BUL,1:35.890,
5,1,3,,8,Marie-EveDROLET,6059,CAN,1:33.170,Q
5,2,1,,19,KaterinaNOVOTNA,6647,CZE,1:33.241,Q
5,3,4,,18,ZHANGHui,7550,CHN,1:33.399,q
5,4,2,,24,JuliaRIEDEL,6287,GER,1:33.633,
6,2,2,,60,OlgaBELYAKOVA,7112,RUS,1:36.806,Q
6,3,3,,36,CeciliaMAFFEI,6559,ITA,1:37.384,
7,1,1,,64,LanaGEHRING,7254,USA,,Q
7,2,4,,40,AyukoITO,6791,JPN,,Q
7,3,3,,59,EkaterinaBARANOK,7822,RUS,,ADV
7,4,2,,37,LuciaPERETTI,7160,ITA,,
8,1,4,,42,YuiSAKAI,6229,JPN,1:36.026,Q
8,2,2,,48,AnnitavanDOORN,6440,NED,1:36.139,Q
8,3,1,,33,AndreaKESZLER,7147,HUN,1:36.367,q
8,4,3,,65,MorganIZYKOWSKI,7720,USA,1:36.768,
