race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,3,ShaolinSandorLIU,7928,HUN,1:26.867,Q,
0,2,3,,86,BREEUWSMADaan,7218,NED,1:26.975,Q,
0,3,2,,34,RyosukeSAKAZUME,7542,JPN,1:27.056,q,
0,4,4,,85,NAVARROTristan,8559,FRA,1:27.110,,
0,5,5,,43,DOTTITommaso,7604,ITA,1:27.254,,
1,1,2,,159,SINdaWoon,8035,KOR,1:26.706,Q,
1,2,3,,1,HANTianyu,8388,CHN,1:26.792,Q,
1,3,1,,72,J.R.CELSKI,7279,USA,1:26.893,q,
1,4,5,,80,JoshuaCHEETHAM,7925,GBR,1:28.339,,
1,5,4,,87,MaksimSIARHEYU,7771,BLR,1:28.484,,
2,1,3,,60,LEEJungSu,7266,KOR,1:25.778,Q,
2,2,1,,2,HAMELINCharles,6610,CAN,1:25.963,Q,
2,3,4,,6,WUDajing,7729,CHN,1:26.178,q,
2,4,2,,65,ThibautFAUCONNET,6785,FRA,1:26.316,,
3,1,2,,179,HOOGERWERFDylan,8497,NED,1:26.646,Q,
3,2,3,,7,SamuelGIRARD,8600,CAN,1:26.902,Q,
3,3,1,,15,BYKANOVVladislav,6178,ISR,1:27.972,q,
3,PEN,4,,21,NurbergenZHUMAGAZIYEV,7349,KAZ,PEN,,
4,2,4,,144,VictorAN,8344,RUS,1:30.572,Q,
4,3,2,,90,WATANABEKeita,7605,JPN,1:30.613,,
4,4,1,,12,NIKISHADenis,8396,KAZ,1:30.655,,
5,1,2,,5,ShaoangLIU,8564,HUN,1:28.477,Q,
5,2,4,,52,SemenELISTRATOV,7293,RUS,1:28.525,Q,
5,3,3,,97,RENZiwei,8601,CHN,1:28.831,q,
5,4,1,,36,RobertsZVEJNIEKS,8490,LAT,1:30.146,,
6,1,4,,62,KNEGTSjinkie,7352,NED,1:25.866,Q,
6,2,1,,53,CharleCOURNOYER,8063,CAN,1:26.120,Q,
6,3,2,,27,ViktorKNOCH,6177,HUN,1:27.031,q,
6,4,5,,111,EinarAGDESTEIN,8701,NOR,1:32.463,,
6,PEN,3,,13,John-HenryKRUEGER,7763,USA,PEN,,
