race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,4,,6,ShaolinSandorLIU,7928,HUN,1:27.822,Q,
0,2,5,,131,ArtemKOZLOV,8638,RUS,1:27.916,Q,
0,3,2,,12,BREEUWSMADaan,7218,NED,1:28.086,,
0,4,1,,18,LEPAPESebastien,7554,FRA,1:28.202,,
0,5,3,,26,DOTTITommaso,7604,ITA,1:29.243,,
1,1,2,,1,KNEGTSjinkie,7352,NED,1:27.611,Q,
1,2,4,,80,VincentJEANNE,7890,FRA,1:27.682,Q,
1,3,1,,14,ViktorKNOCH,6177,HUN,1:27.943,,
1,4,3,,37,MaksimSIARHEYU,7771,BLR,1:28.690,,
1,5,5,,154,TREACYFarrell,8392,GBR,notime,,
2,2,2,,48,ShaoangLIU,8564,HUN,1:28.521,Q,
2,3,3,,16,JackWHELBOURNE,7437,GBR,1:28.721,,
2,4,5,,36,FiratYARDIMCI,8520,TUR,1:29.338,,
2,5,4,,89,DESMETStijn,8706,BEL,1:29.402,,
3,1,1,,27,DmitryMIGUNOV,7755,RUS,1:26.301,Q,
3,2,5,,20,FreekvanderWART,7269,NED,1:26.449,Q,
3,3,3,,102,JensALMEY,8595,BEL,1:27.087,,
3,4,2,,158,FelixSPIEGL,7923,GER,1:27.713,ADV,
3,PEN,4,,21,CONFORTOLAYuri,6561,ITA,PEN,,
