race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,78,LanaGEHRING,7254,USA,1:32.078,Q
0,2,1,,43,BibaSAKURAI,7240,JPN,1:32.238,Q
0,3,3,,15,HANYuTong,8365,CHN,1:32.278,
0,4,5,,26,JuliaRIEDEL,6287,GER,1:33.087,
0,5,4,,6,GerganaPATSOVA,6794,BUL,1:36.086,
1,1,4,,29,BernadettHEIDUM,6798,HUN,1:31.910,Q
1,2,3,,20,KaterinaNOVOTNA,6647,CZE,1:32.130,Q
1,3,1,,54,deVRIESRianne,8333,NED,1:33.771,
1,4,2,,48,DariyaVOLOKITINA,7344,KAZ,1:34.105,
2,1,1,,22,CHRISTIEElise,7135,GBR,1:30.692,Q
2,2,2,,79,EmilySCOTT,7823,USA,1:30.832,Q
2,3,4,,65,EkaterinaBARANOK,7822,RUS,1:31.282,q
2,4,5,,33,PatriciaTOTH,7535,HUN,1:34.397,
2,5,3,,64,MartaWOJCIK,7578,POL,1:34.653,
3,1,5,,17,LIJianrou,7910,CHN,1:33.655,Q
3,2,2,,35,CeciliaMAFFEI,6559,ITA,1:34.586,Q
3,3,3,,24,TinaGRASSOW,6855,GER,1:35.986,ADV
3,4,1,,72,RanyaEZZI,6840,SWE,1:35.996,
3,PEN,4,,4,VeronikaWINDISCH,6427,AUT,PEN,
4,1,3,,49,CHOHa-Ri,7028,KOR,1:32.000,Q
4,2,1,,8,JessicaGREGG,6141,CAN,1:32.105,Q
4,3,5,,66,OlgaBELYAKOVA,7112,RUS,1:32.129,
4,4,2,,76,KimberlyDERRICK,6246,USA,1:32.570,
4,5,4,,42,YasukoSAKASHITA,6189,JPN,1:32.668,
5,1,2,,55,JorienterMORS,6146,NED,1:30.307,Q
5,2,5,,12,CarolineTRUCHON,7908,CAN,1:30.479,Q
5,3,3,,31,KONYAZsofia,7701,HUN,1:30.706,q
5,4,4,,36,LuciaPERETTI,7160,ITA,1:33.334,
5,5,1,,73,OlenaKORINCHUK,7252,UKR,1:34.178,
6,1,1,,7,Marie-EveDROLET,6059,CAN,1:31.371,Q
6,2,3,,51,KIMMin-Jung,6831,KOR,1:31.430,Q
6,3,2,,68,NinaEVTEEVA,6511,RUS,1:31.538,q
6,4,5,,3,DeannaLOCKETT,7956,AUS,1:31.883,
6,5,4,,37,VALCEPINAArianna,7705,ITA,1:36.136,
7,1,1,,53,SHIMSukHee,8092,KOR,1:30.076,Q
7,2,3,,41,YuiSAKAI,6229,JPN,1:30.298,Q
7,3,5,,16,KONGXue,7151,CHN,1:30.378,q
7,4,2,,60,PaulaBZURA,7168,POL,1:33.505,
7,5,4,,71,TatianaBODOVA,7250,SVK,1:33.600,
