race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,2,,112,AHNHyun-Soo,6618,KOR,2:20.034,Q
0,2,7,,33,HAMELINCharles,6610,CAN,2:20.161,Q
0,3,4,,173,JordanMALONE,6201,USA,2:20.561,
0,4,6,,102,NicolaFRANCESCHINA,6331,ITA,2:20.954,
0,5,5,,44,LIJiajun,7095,CHN,2:21.320,
0,6,1,,86,BalazsKNOCH,6341,HUN,2:24.504,
0,7,3,,155,TomasGRESCHNER,6633,SVK,2:26.308,
1,1,1,,113,LEESeung-Jae,6621,KOR,2:22.280,Q
1,3,3,,34,Francois-LouisTREMBLAY,6704,CAN,2:22.387,
1,4,4,,46,SUIBaoKu,6416,CHN,2:22.494,
1,5,6,,78,SebastianPRAUS,6364,GER,2:23.155,
1,6,2,,127,CeesJUFFERMANS,6072,NED,2:26.979,
2,1,5,,157,MatusUZAK,6510,SVK,2:25.422,Q
2,2,2,,114,SONGSuk-Woo,7086,KOR,2:28.447,Q
2,3,4,,36,MathieuTURCOTTE,6705,CAN,2:28.511,
2,4,3,,103,NicolaRODIGARI,6332,ITA,2:28.719,
2,5,1,,45,LIYe,6655,CHN,2:28.959,
2,6,6,,175,RustySMITH,6496,USA,2:29.093,
