race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,3,,48,KONSTANTINOVAEkaterina,8510,RUS,45.089,Q,
0,2,4,,26,CharlotteGILMARTIN,7136,GBR,45.135,Q,
0,3,1,,131,DESMETHanne,8699,BEL,46.490,,
0,4,2,,116,UZAKOVAMariia-Mahdalyna,8759,UKR,48.808,,
1,1,4,,81,SCHULTINGSuzanne,8493,NED,44.424,Q,
1,2,1,,19,VIVIANIElena,7583,ITA,45.002,Q,
1,3,2,,136,ArthurGOTFREY,9069,,45.678,q,
1,4,3,,96,DOLGOPOLOVAMariya,8096,UKR,47.965,,
2,1,2,,20,vanRUIJVENLara,7710,NED,45.015,Q,
2,2,4,,71,MagdalenaWARAKOMSKA,8502,POL,46.223,Q,
2,3,3,,27,WALTERBianca,7232,GER,46.521,,
2,4,1,,42,KaterinaNOVOTNA,6647,CZE,46.876,,
3,1,2,,22,PetraJASZAPATI,8611,HUN,45.473,Q,
3,2,3,,69,VALCEPINAArianna,7705,ITA,45.564,Q,
3,3,1,,31,HUOTMARCHANDTifany,7976,FRA,45.965,q,
3,4,4,,120,PENCHEVAZornica,8461,BUL,46.374,,
4,1,3,,40,AnnaSEIDEL,8562,GER,45.736,Q,
4,2,2,,61,LuciaPERETTI,7160,ITA,45.847,Q,
4,3,1,,25,SEJPALOVA-HRUZOVAMichaela,8553,CZE,46.195,q,
5,1,2,,76,MALISZEWSKANatalia,8437,POL,45.264,Q,
5,2,1,,73,BACSKAISaraLuca,8609,HUN,45.429,Q,
5,3,3,,29,AlicaPORUBSKA,8514,SVK,1:18.594,,
6,2,1,,118,JorienterMORS,6146,NED,44.078,Q,
6,3,3,,24,MANOILOVAKatrin,8539,BUL,45.745,q,
7,1,2,,17,ZAKHAROVAEvgeniya,7715,RUS,45.489,Q,
7,2,3,,104,SelmaPOUTSMA,9004,FRA,45.601,Q,
7,3,1,,95,TALAYEVAVolha,6792,BLR,46.414,q,
7,4,4,,92,RanyaEZZI,6840,SWE,47.090,,
8,1,1,,15,PIERRONVeronique,6196,FRA,45.459,Q,
8,2,3,,52,MALAGICHEmina,7989,RUS,45.492,Q,
8,3,4,,87,OliwiaGAWLICA,8501,POL,46.024,q,
8,4,2,,35,BURICKatarina,8550,CRO,47.395,,
