race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
0,1,1,,160,TakayukiMURATAKE,7442,JPN,2:17.625,Q
0,2,4,,140,SCHUBERTChristoph,7734,GER,2:17.810,
0,3,6,,168,AydarBEKZHANOV,7623,KAZ,2:18.178,
0,4,3,,144,DanielZETZSCHE,7436,GER,2:18.183,
0,5,2,,184,WILCZYKSzymon,8472,POL,2:19.015,
0,6,5,,103,PierreBODA,7588,AUS,2:19.170,
0,7,7,,106,EdinBRANKOVIC,7256,BIH,2:22.116,
1,1,6,,150,AlexVARNYU,8337,HUN,2:18.892,Q
1,2,2,,196,OleksiyKOSHELENKO,7121,UKR,2:21.458,
1,3,5,,164,FedorANDREYEV,7745,KAZ,2:24.056,
1,4,1,,169,NIKISHADenis,8396,KAZ,2:54.583,
1,5,4,,136,JoshuaCHEETHAM,7925,GBR,notime,ADV
1,PEN,3,,131,ThibaultCROLET,7920,FRA,PEN,
