race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
0,1,1,,24,KimBOUTIN,8542,CAN,42.926,Q,
0,2,5,,30,THOMSONKathryn,8465,GBR,43.928,Q,
0,3,3,,135,BINEYMaame,9144,USA,43.976,,
0,4,4,,19,HUOTMARCHANDTifany,7976,FRA,44.318,,
0,PEN,2,,27,KIKUCHISumire,7980,JPN,PEN,,
1,2,4,,28,MALISZEWSKANatalia,8437,POL,43.874,Q,
1,3,3,,21,vanKERKHOFYara,7422,NED,44.031,,
1,4,2,,54,vanRUIJVENLara,7710,NED,44.069,,
1,5,5,,49,MASCITTOCynthia,9193,ITA,44.187,,
2,1,4,,67,QUChunyu,8071,CHN,43.726,Q,
2,2,3,,136,LIJinyu,9094,CHN,43.864,Q,
2,3,5,,23,HitomiSAITO,7576,JPN,44.235,,
2,4,2,,138,VALCEPINAMartina,7159,ITA,53.176,,
2,5,1,,3,SHIMSukHee,8092,KOR,1:02.106,,
3,1,2,,2,MarianneST-GELAIS,7216,CAN,43.877,Q,
3,2,1,,59,JamieMACDONALD,8997,CAN,43.948,Q,
3,3,4,,128,KIMAlang,8484,KOR,43.970,,
3,4,3,,12,GUOYihan,8364,CHN,44.116,,
3,5,5,,13,PROSVIRNOVASofia,8509,RUS,44.297,,
3,6,6,,37,AlicaPORUBSKA,8514,SVK,44.959,,
