season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,1,2,4,,868,JordanMALONE,6201,USA,2:20.393,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,1,3,2,,806,PieterGYSEL,6425,BEL,2:21.274,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,1,4,1,,842,ZbigniewBRODKA,6096,POL,2:21.718,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,1,5,5,,851,ViacheslavKURGINIAN,6934,RUS,2:24.294,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,1,DQ,6,,803,LachlanHAY,6845,AUS,DQ,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,1,3,,844,SONGKyung-Taek,6574,KOR,2:20.534,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,2,1,,818,MAYunfeng,7284,CHN,2:20.627,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,3,5,,813,Marc-AndreMONETTE,6270,CAN,2:20.726,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,4,4,,820,SebastianPRAUS,6364,GER,2:21.355,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,5,6,,841,BlakeSKJELLERUP,6549,NZL,2:27.042,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,2,DQ,2,,866,AnthonyLOBELLO,6958,USA,DQ,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,1,1,,811,OlivierJEAN,6756,CAN,2:21.320,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,2,4,,814,LIYe,6655,CHN,2:21.424,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,3,6,,834,FumihikoKAKUBARI,6024,JPN,2:21.546,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,4,3,,852,SemenELISTRATOV,7293,RUS,2:22.451,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,5,5,,859,SerhiyLIFYRENKO,6826,UKR,2:25.732,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,3,6,2,,836,ArturSULTANGALIYEV,6158,KAZ,2:25.737,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,1,3,,808,HAMELINCharles,6610,CAN,2:20.915,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,2,1,,825,FabioCARTA,6001,ITA,2:21.964,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,3,2,,835,SatoshiSAKASHITA,6183,JPN,2:22.645,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,4,4,,824,RobertBECKER,7258,GER,2:24.311,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,DNS,5,,838,MunkhamidralGANBAT,6243,MGL,DNS,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,4,DQ,6,,816,SUIBaoKu,6416,CHN,DQ,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,1,1,,830,JunjiITO,6579,JPN,2:20.493,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,2,4,,864,JeffSIMON,7280,USA,2:20.738,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,3,3,,827,CONFORTOLAYuri,6561,ITA,2:20.760,Q
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,4,5,,854,MatusUZAK,6510,SVK,2:23.049,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,5,2,,860,AntonSIMON,6026,UKR,2:23.581,
2006-2007,"ISU World Cup 2006/2007, China, Changchun",1500m(2),m,Heats,5,DQ,6,,801,JeremyBECK,7283,AUS,DQ,
