season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,1,1,,157,PARKJiWon,8765,KOR,2:18.902,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,2,5,,150,YOSHINAGAKazuki,8745,JPN,2:19.576,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,3,3,,138,ShaolinSandorLIU,7928,HUN,2:19.634,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,4,4,,148,KIKUCHIKota,8620,JPN,2:19.702,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,5,6,,163,LeonBLOEMHOF,8634,NED,2:20.379,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,1,6,2,,166,HOOGERWERFDylan,8497,NED,2:24.132,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,1,4,,147,DanIWASA,8394,JPN,2:17.809,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,2,2,,120,MAWei,8728,CHN,2:17.997,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,3,1,,151,NIKISHADenis,8396,KAZ,2:18.310,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,4,5,,108,JensALMEY,8595,BEL,2:18.695,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,5,7,,153,KuandykSULEYMENOV,8624,KAZ,2:19.434,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,2,PEN,6,,132,FelixSPIEGL,7923,GER,PEN,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,1,1,,156,LIMYongJin,8767,KOR,2:22.400,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,2,3,,137,ShaoangLIU,8564,HUN,2:22.680,QA,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,3,6,,119,MaximeLAOUN,8599,CAN,2:22.975,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,4,4,,116,AlexanderFATHOULLIN,8546,CAN,2:23.909,QB,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,5,5,,154,ZHAXYBAYEVMersaid,8623,KAZ,2:24.516,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,6,7,,130,KAUFMANN-LUDWIGLeon,8391,GER,2:27.112,,
2014-2015,ISU World Junior Short Track Speed Skating Championships® 2015,1500m,m,Semifinals,3,7,2,,121,RENZiwei,8601,CHN,2:28.096,,
