season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,1,6,,148,ReinisBERZINS,9267,LAT,2:36.070,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,2,3,,45,ANIKEJRafal,8749,POL,2:36.215,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,3,4,,52,KOLENCMartin,8604,CRO,2:36.372,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,4,1,,100,SeanMcANUFF,9198,IRL,2:36.881,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,5,2,,115,MARTINICIvan,8700,CRO,2:37.045,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,1,6,5,,138,LIUHeinrich,9082,AUT,2:40.118,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,1,1,,75,KRUZBERGSKarlis,8629,LAT,2:13.148,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,2,6,,182,KRUZBERGSRoberts,9117,LAT,2:13.366,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,3,7,,35,RyanMcANUFF,9197,IRL,2:14.413,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,4,2,,38,GEORGIEVDimitar,8541,BUL,2:15.148,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,5,3,,162,MateuszKRZEMINSKI,9412,POL,2:15.306,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,6,4,,92,EdinBRANKOVIC,7256,BIH,2:17.632,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,2,7,5,,111,BorLukaURLEP,8753,SLO,2:29.061,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,1,3,,105,TunaySIMSEK,8758,TUR,2:29.330,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,2,2,,118,MOODYJonathan,9102,GBR,2:29.515,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,3,6,,147,SEJPALZdenek,9336,CZE,2:29.621,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,4,7,,24,PETREWard,8708,BEL,2:29.654,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,5,1,,28,YauheniRYZHOU,7772,BLR,2:29.660,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,6,4,,185,HANDEIVolodymyr,8525,UKR,2:31.774,,
2018-2019,ISU European Short Track Championships 2019 - Dordrecht (NED),1500m,m,RankingFinals,3,7,5,,43,DJORDJEVICJovan,9295,SRB,2:34.320,,
