season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,1,2,4,,137,RyosukeSAKAZUME,7542,JPN,1:28.862,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,1,3,3,,147,KoenHAKKENBERG,7610,NED,1:29.348,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,1,4,2,,153,JakubBOROWSKI,7447,POL,1:29.453,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,2,1,2,,138,WATANABEKeita,7605,JPN,1:31.482,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,2,2,3,,157,VladimirKUZOVNIKOV,7450,RUS,1:31.925,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,2,3,4,,152,RafalPIORECKI,7170,POL,1:48.910,ADV,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,2,DQ,1,,127,ViktorKNOCH,6177,HUN,DQ,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,3,1,1,,155,SemenELISTRATOV,7293,RUS,1:27.122,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,3,2,2,,110,AntoineGELINAS-BEAULIEU,7592,CAN,1:27.315,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,3,3,3,,119,VojtechLOUDIN,7597,CZE,1:27.938,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,3,4,4,,145,SAULITISJekabs,7267,LAT,1:28.648,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,4,1,3,,144,SONGSeung-Woo,7609,KOR,1:29.268,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,4,2,2,,162,JonathanSERMENO,7618,USA,1:29.407,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,4,3,1,,120,StephanePERIER,7478,FRA,1:29.486,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,4,4,4,,135,MatteoCOMPAGNONI,7441,ITA,1:29.930,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,5,1,4,,109,GuillaumeBLAISDUFOUR,7201,CAN,1:27.617,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,5,2,2,,114,XUPeng,7595,CHN,1:27.918,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,5,3,3,,121,LEPAPESebastien,7554,FRA,1:28.284,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,5,4,1,,154,LukaszMICHALCZUK,7615,POL,1:28.568,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,6,1,1,,113,LIANGWenhao,7594,CHN,1:30.534,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,6,2,2,,161,EduardoALVAREZ,7617,USA,1:30.862,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,6,3,3,,104,TimothyDEWISPELAERE,7590,BEL,1:32.551,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,6,4,4,,136,SatoshiSAKASHITA,6183,JPN,1:35.568,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,7,1,2,,160,J.R.CELSKI,7279,USA,1:29.156,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,7,2,1,,133,DOTTITommaso,7604,ITA,1:30.408,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,7,3,3,,156,DmitryMYASNIKOV,7616,RUS,1:32.636,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,7,4,4,,141,AzamatNURMAGAMBETOV,7350,KAZ,1:54.678,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,8,1,4,,142,YOUDong-Kun,7606,KOR,1:28.819,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,8,2,2,,111,MaximeFORTIN,7137,CAN,1:28.968,Q,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,8,3,1,,126,JackWHELBOURNE,7437,GBR,1:29.292,,
2008-2009,"2009 ISU World Junior Championships, Canada",1000M,m,Heats,8,4,3,,112,CHENShangpeng,7433,CHN,1:29.705,,
