season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,1,1,0,,101,BRYSJason,6080,BEL,1:35.12,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,1,2,0,,644,SONGJae-Kun,6088,KOR,1:35.38,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,1,3,0,,355,BALINTTibor,6517,GBR,1:35.62,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,1,4,0,,411,UEMATSUJun,7007,JPN,1:35.67,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,1,5,0,,499,BatchuluunBATORGIL,6545,MGL,1:44.21,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,2,1,0,,6111,CHAEJi-Hoon,6902,KOR,1:37.68,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,2,2,0,,1001,NIZIELSKIRichard,6987,AUS,1:38.12,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,2,3,0,,799,MIKLUKHAAleksandr,6255,UKR,1:40.85,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,2,4,0,,111,SOLIENKOArtur,7000,BLR,1:46.31,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,3,1,0,,622,LEEJun-Ho,6104,KOR,1:35.53,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,3,2,0,,311,StevenBRADBURY,6430,AUS,1:36.04,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,3,3,0,,777,NIKLAUSMartin,6988,SUI,1:38.88,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,3,4,0,,233,BrunoLOSCOS,6643,FRA,1:53.40,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,3,5,0,,5111,VincentWOLVERS,6389,NED,1:35.68,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,4,1,0,,133,MarcGAGNON,6701,CAN,1:32.22,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,4,2,0,,199,ZHANGHongbo,6974,CHN,1:34.74,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,4,3,0,,600,MCMILLENMike,6520,NZL,1:36.37,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,4,4,0,,811,COYLEJohn,6092,USA,,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,5,1,0,,155,FredericBLACKBURN,6753,CAN,1:31.75,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,5,2,0,,311,NickyGOOCH,6640,GBR,1:31.82,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,5,3,0,,388,MicheleANTONIOLI,6330,ITA,1:31.96,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,5,4,0,,733,JANSSONDaniel,6089,SWE,1:34.04,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,6,1,0,,800,FLAIMEric,6254,USA,1:33.26,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,6,2,0,,555,ELGETUNBjornar,6996,NOR,1:33.86,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,6,3,0,,188,LIJiajun,7095,CHN,2:11.45,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,6,4,0,,500,VELZEBOERMarc,7001,NED,,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,7,1,0,,422,IMAIYusuke,6518,JPN,1:33.35,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,7,2,0,,144,GAGNONSylvain,6437,CAN,1:33.50,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,7,3,0,,366,MirkoVUILLERMIN,6727,ITA,1:34.19,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,7,4,0,,677,GOLUBAndrey,6524,RUS,1:37.37,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,8,1,0,,377,MaurizioCARNINO,6333,ITA,1:47.96,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,8,2,0,,288,ArianNACHBAR,6637,GER,1:48.27,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,8,3,0,,6001,FALKPatrick,6516,AUT,1:49.89,,
1994-1995,1995 World Short Track Speed Skating Championship,1000M,m,Heats,8,4,0,,322,O'REILLYWilly,7084,GBR,,,
