season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,1,1,3,,77,TakafumiNISHITANI,6323,JPN,43.038,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,1,2,5,,103,MartinJOHANSSON,6509,SWE,43.105,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,1,3,2,,74,JonELEY,6592,GBR,43.236,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,1,4,1,,55,JonathanGUILMETTE,6702,CAN,43.560,ADV
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,1,DQ,4,,107,JPKEPKA,6501,USA,DQ,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,2,1,2,,56,JeffSCHOLTEN,6604,CAN,42.602,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,2,2,1,,60,LIYe,6655,CHN,42.677,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,2,3,3,,78,SatoruTERAO,6320,JPN,42.892,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,2,4,4,,95,KIMHyun-Kon,7101,KOR,1:00.398,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,3,1,2,,92,SONGSuk-Woo,7086,KOR,43.176,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,3,2,3,,59,LIJiajun,7095,CHN,43.308,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,3,3,1,,105,RustySMITH,6496,USA,43.337,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,3,4,4,,65,GuillaumeMATHIEU,6871,FRA,43.559,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,4,1,2,,104,ApoloAntonOHNO,6497,USA,42.117,Q
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,4,3,5,,57,EricBEDARD,6703,CAN,42.613,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,4,4,3,,73,TomIVESON,6898,GBR,43.630,
2003-2004,"2003 World Cup 4, China, Beijing",500M,m,QuarterFinals,4,5,4,,86,KrystianZDROJKOWSKI,6515,POL,43.712,
