season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,1,1,1,,155,HaraldsSILOVS,6458,LAT,1:28.907,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,1,2,4,,143,BYKANOVVladislav,6178,ISR,1:28.978,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,1,3,2,,129,HannesKROEGER,7142,GER,1:29.039,q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,1,4,3,,101,SiarheiYAKUSHKOU,6923,BLR,1:30.528,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,2,1,4,,177,JonathanGARCIA,7904,USA,1:29.194,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,2,2,2,,102,TimothyDEWISPELAERE,7590,BEL,1:29.334,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,2,3,3,,126,RobertBECKER,7258,GER,1:29.708,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,2,DNS,1,,138,JackWHELBOURNE,7437,GBR,DNS,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,3,1,1,,124,LEPAPESebastien,7554,FRA,1:31.139,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,3,2,3,,170,ViacheslavKURGINIAN,6934,RUS,1:31.168,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,3,3,2,,144,MatteoCOMPAGNONI,7441,ITA,1:31.686,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,3,4,4,,106,AsenYORDANOV,6851,BUL,1:32.585,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,4,1,1,,153,DaisukeUEMURA,6118,JPN,1:29.178,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,4,2,3,,145,DOTTITommaso,7604,ITA,1:29.605,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,4,3,2,,120,AlesGORECKI,7912,CZE,1:29.630,q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,4,4,4,,140,CsabaBURJAN,7738,HUN,1:31.144,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,5,1,1,,151,YumaSAKURAI,6182,JPN,1:28.226,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,5,2,3,,127,PaulHERRMANN,6803,GER,1:28.330,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,5,3,4,,137,IanUPCOTT,7257,GBR,1:28.580,q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,5,4,2,,103,EdinBRANKOVIC,7256,BIH,1:29.106,
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,6,1,1,,169,EvgeniiKOZULIN,7272,RUS,1:28.700,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,6,2,3,,121,VojtechLOUDIN,7597,CZE,1:28.781,Q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,6,3,2,,175,IevgenGUTENOV,7178,UKR,1:28.894,q
2010-2011,"ISU World Cup 2010/2011, GER, Dresden",1000m,m,RepHeats,6,4,4,,148,DavideVISCARDI,7440,ITA,1:29.270,
