season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,1,2,6,,127,LIJiajun,7095,CHN,2:19.774,Q
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,1,3,3,,14,JonathanGUILMETTE,6702,CAN,2:19.807,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,1,4,1,,120,RustySMITH,6496,USA,2:20.651,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,1,5,4,,37,MatthieudeBOISSET,6467,FRA,2:21.907,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,1,6,5,,4,AlexMcEWAN,6428,AUS,2:22.314,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,1,4,,80,LEESeung-Jae,6621,KOR,2:17.414,Q
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,2,6,,119,ApoloAntonOHNO,6497,USA,2:17.603,Q
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,3,2,,8,WimdeDEYNE,6699,BEL,2:17.902,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,4,5,,49,MicheleANTONIOLI,6330,ITA,2:17.962,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,5,3,,48,DenisZASLAVSKY,6335,ISR,2:18.031,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,2,6,1,,13,EricBEDARD,6703,CAN,2:50.411,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,1,5,,77,KIMHyun-Kon,7101,KOR,2:17.144,Q
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,2,2,,21,MathieuTURCOTTE,6705,CAN,2:17.320,Q
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,3,3,,28,LIYe,6655,CHN,2:17.363,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,4,6,,53,FabioCARTA,6001,ITA,2:17.861,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,5,4,,61,YoshiharuARINO,6075,JPN,2:18.402,
2003-2004,"2003 World Cup 2, USA",1500M,m,SemiFinals,3,6,1,,42,JonELEY,6592,GBR,2:18.435,
