season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,1,1,1,,128,LEPAPESebastien,7554,FRA,41.437,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,1,2,4,,27,DOTTITommaso,7604,ITA,42.069,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,1,3,5,,28,MaksimSIARHEYU,7771,BLR,59.422,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,1,4,3,,75,AYRAPETYANDenis,8098,RUS,notime,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,1,PEN,2,,129,FabriceDUFBERGSUH,8642,SWE,PEN,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,2,2,3,,65,deLAATItzhak,7746,NED,41.015,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,2,3,4,,17,BREEUWSMADaan,7218,NED,41.027,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,2,4,2,,124,BartoszKONOPKO,7169,POL,41.407,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,2,5,5,,38,SCHUBERTChristoph,7734,GER,41.896,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,3,1,1,,204,RobertoPUKITIS,7785,LAT,40.963,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,3,2,3,,22,BYKANOVVladislav,6178,ISR,41.053,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,3,3,5,,105,CONFORTOLAYuri,6561,ITA,41.188,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,3,4,2,,11,ViktorKNOCH,6177,HUN,41.213,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,3,5,4,,183,CsabaBURJAN,7738,HUN,notime,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,4,1,2,,32,ThibautFAUCONNET,6785,FRA,41.429,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,4,2,1,,7,VictorAN,8344,RUS,41.490,Q,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,4,3,3,,12,SemenELISTRATOV,7293,RUS,41.545,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,4,4,4,,23,RobertsZVEJNIEKS,8490,LAT,41.708,,
2017-2018,ISU European Short Track Championships 2018 - Dresden (GER),500m,m,Quarterfinals,4,5,5,,85,YauheniRYZHOU,7772,BLR,41.825,,
