season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,1,1,1,,41,JEONJi-Soo,6232,KOR,1:32.101,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,1,2,2,,11,KalynaROBERGE,6284,CAN,1:32.211,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,1,3,4,,29,MartaCAPURSO,6328,ITA,1:32.608,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,1,4,3,,57,KimberlyDERRICK,6246,USA,1:32.767,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,2,2,1,,14,ZHUMiLei,6576,CHN,1:33.699,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,2,3,3,,33,MaraZINI,6326,ITA,1:33.998,ADV
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,2,DQ,2,,28,RozsaDARAZS,6797,HUN,DQ,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,3,1,2,,42,JINSun-Yu,6108,KOR,1:33.486,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,3,2,3,,18,ZHOUYang,6222,CHN,1:33.584,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,3,3,1,,7,AmandaOVERLAND,7079,CAN,1:34.676,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,3,4,4,,37,SatomiSAKAI,6867,JPN,1:36.252,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,4,1,3,,13,WANGMeng,6594,CHN,1:32.956,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,4,2,1,,3,EvgeniaRADANOVA,6775,BUL,1:33.350,Q
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,4,3,4,,9,AnneMALTAIS,6355,CAN,1:34.101,
2006-2007,"ISU World Cup 2006/2007, Canada, Montreal",1000m,w,QuarterFinals,4,4,2,,26,SarahLINDSAY,6056,GBR,1:35.284,
