season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,1,1,3,,48,PieterGYSEL,6425,BEL,2:21.002,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,1,2,2,,42,LachlanHAY,6845,AUS,2:21.517,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,1,3,1,,77,RudyKOEK,7225,NED,2:22.187,q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,1,4,5,,91,SerhiyLIFYRENKO,6826,UKR,2:29.627,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,1,DQ,4,,54,JeremyMASSON,6173,FRA,DQ,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,2,1,5,,71,FabioCARTA,6001,ITA,2:22.930,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,2,2,1,,46,AndrePULEC,6054,AUT,2:23.347,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,2,3,3,,69,TamasTUTRAI,6197,HUN,2:23.794,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,2,4,2,,92,DmytroPOLTAVETS,7221,UKR,2:28.714,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,2,5,4,,41,JeremyBECK,7283,AUS,2:30.360,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,3,1,5,,52,MaximeCHATAIGNIER,6106,FRA,2:21.543,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,3,2,2,,98,JordanMALONE,6201,USA,2:21.827,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,3,3,1,,84,AlexanderGERTSIKOV,6570,RUS,2:23.597,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,3,4,4,,57,PaulHERRMANN,6803,GER,2:27.341,ADV
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,3,DQ,3,,67,ViktorKNOCH,6177,HUN,DQ,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,4,1,2,,75,HaraldsSILOVS,6458,LAT,2:22.616,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,4,2,4,,43,AlexanderMERRIMAN,6160,AUS,2:22.692,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,4,3,3,,64,TomIVESON,6898,GBR,2:22.921,q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,4,4,5,,93,AntonSIMON,6026,UKR,2:25.872,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,4,5,1,,82,RomanIZBICKI,6209,POL,2:26.578,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,1,5,,94,RyanBEDFORD,6956,USA,2:20.580,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,2,4,,87,RuslanZAKHAROV,6935,RUS,2:20.763,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,3,1,,76,NielsKERSTHOLT,7067,NED,2:21.223,ADV
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,4,6,,61,AnthonyDOUGLAS,6301,GBR,2:26.304,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,5,3,,59,TorstenKROEGER,7141,GER,2:26.511,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,5,DQ,2,,55,JeanCharlesMATTEI,6057,FRA,DQ,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,6,1,3,,72,CONFORTOLAYuri,6561,ITA,2:22.595,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,6,2,4,,63,OliverHORSEPOOL,6276,GBR,2:23.000,Q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,6,3,2,,96,TravisJAYNER,6300,USA,2:23.453,q
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,6,4,5,,81,FreekvanderWART,7269,NED,2:24.874,
2006-2007,"ISU World Cup 2006/2007, Netherlands, Heerenveen",1500m,m,Heats,6,DQ,1,,49,ArnoJASPERS,7117,BEL,DQ,
