season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,1,2,,7,Marie-EveDROLET,6059,CAN,2:31.204,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,2,5,,43,BibaSAKURAI,7240,JPN,2:31.276,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,3,4,,77,AlysonDUDEK,7290,USA,2:31.426,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,4,1,,26,JuliaRIEDEL,6287,GER,2:31.547,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,5,3,,71,Anne-SophieDAVREUX,7573,BEL,2:34.647,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,1,DNS,6,,54,deVRIESRianne,8333,NED,DNS,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,2,1,3,,49,CHOHa-Ri,7028,KOR,2:28.932,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,2,2,2,,3,DeannaLOCKETT,7956,AUS,2:28.978,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,2,3,4,,4,VeronikaWINDISCH,6427,AUT,2:29.209,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,2,4,1,,6,GerganaPATSOVA,6794,BUL,2:34.010,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,2,5,5,,37,VALCEPINAArianna,7705,ITA,2:36.964,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,3,2,2,,16,KONGXue,7151,CHN,2:29.193,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,3,3,6,,68,NinaEVTEEVA,6511,RUS,2:30.236,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,3,4,4,,72,RanyaEZZI,6840,SWE,2:34.804,ADV
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,3,5,5,,73,OlenaKORINCHUK,7252,UKR,2:36.734,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,3,PEN,3,,23,CharlotteGILMARTIN,7136,GBR,PEN,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,1,1,,17,LIJianrou,7910,CHN,2:28.227,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,2,2,,65,EkaterinaBARANOK,7822,RUS,2:29.268,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,3,4,,27,WALTERBianca,7232,GER,2:29.410,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,4,5,,31,KONYAZsofia,7701,HUN,2:29.468,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,5,6,,36,LuciaPERETTI,7160,ITA,2:31.957,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,4,6,3,,80,JessicaKOOREMAN,7649,USA,2:45.361,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,1,2,,66,OlgaBELYAKOVA,7112,RUS,2:24.427,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,2,6,,55,JorienterMORS,6146,NED,2:24.569,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,3,1,,9,JessicaHEWITT,7548,CAN,2:25.309,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,4,4,,32,SzandraLAJTOS,6339,HUN,2:27.726,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,5,5,,35,CeciliaMAFFEI,6559,ITA,2:27.917,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,5,6,3,,62,MALISZEWSKANatalia,8437,POL,2:33.329,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,6,1,3,,15,HANYuTong,8365,CHN,2:25.656,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,6,2,5,,45,MarieYOSHIDA,7417,JPN,2:25.870,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,6,3,2,,78,LanaGEHRING,7254,USA,2:26.359,q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,6,4,4,,60,PaulaBZURA,7168,POL,2:28.586,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,6,PEN,1,,29,BernadettHEIDUM,6798,HUN,PEN,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,1,6,,51,KIMMin-Jung,6831,KOR,2:29.804,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,2,1,,10,ValerieMALTAIS,6216,CAN,2:29.881,Q
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,3,2,,20,KaterinaNOVOTNA,6647,CZE,2:32.096,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,4,3,,83,ChristinPRIEBST,6078,GER,2:32.777,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,5,4,,48,DariyaVOLOKITINA,7344,KAZ,2:36.568,
2012-2013,"ISU World Cup 2012/2013, Montreal (CAN)",1500m,w,Heats,7,6,5,,42,YasukoSAKASHITA,6189,JPN,2:48.421,
