season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,1,1,,,KIMDong-Sung,6944,KOR,2:15.942,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,2,5,,,BrunoLOSCOS,6643,FRA,2:15.981,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,3,6,,,RustySMITH,6496,USA,2:16.906,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,4,4,,,MiroslavBOIADJIEV,6777,BUL,2:23.468,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,5,2,,,NicolaRODIGARI,6332,ITA,2:53.907,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,1,DQ,3,,,SatoruTERAO,6320,JPN,DQ,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,1,4,,,FabioCARTA,6001,ITA,2:25.072,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,2,5,,,ApoloAntonOHNO,6497,USA,2:25.152,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,3,2,,,GUOWei,6654,CHN,2:25.321,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,4,1,,,StevenBRADBURY,6430,AUS,2:25.457,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,5,6,,,NickyGOOCH,6640,GBR,2:25.903,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,2,6,3,,,AndreHARTWIG,6635,GER,2:25.936,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,1,5,,,LIJiajun,7095,CHN,2:19.877,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,2,1,,,MarcGAGNON,6701,CAN,2:20.050,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,3,4,,,CeesJUFFERMANS,6072,NED,2:21.726,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,4,6,,,MartinJOHANSSON,6509,SWE,2:24.032,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,5,2,,,GregoryDURAND,6646,FRA,2:49.994,
2001-2002,2002 Olympic Games,1500M,m,SemiFinals,3,DQ,3,,,AHNHyun-Soo,6618,KOR,DQ,
