season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,1,1,1,,208,OlivierJEAN,6756,CAN,1:29.332,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,1,2,4,,210,GONGQiuwen,7593,CHN,1:29.876,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,1,3,5,,262,FreekvanderWART,7269,NED,1:29.908,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,1,4,3,,274,InanEREN,7788,TUR,1:35.550,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,1,5,2,,235,VGundmiRAGHAVENDRA,7562,IND,1:45.901,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,2,1,3,,211,LIANGWenhao,7594,CHN,1:32.936,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,2,2,1,,289,SimonCHO,7188,USA,1:33.035,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,2,3,2,,266,BartoszKONOPKO,7169,POL,1:34.717,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,2,4,4,,239,DOTTITommaso,7604,ITA,notime,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,3,1,3,,256,SAULITISJekabs,7267,LAT,1:34.405,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,3,2,2,,214,YUYongjun,7824,CHN,1:34.463,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,3,3,1,,225,TorstenKROEGER,7141,GER,1:34.595,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,3,4,5,,233,AlexVARNYU,8337,HUN,1:37.182,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,3,5,4,,202,MaksimSIARHEYU,7771,BLR,1:56.460,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,4,2,2,,224,PaulHERRMANN,6803,GER,1:32.809,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,4,3,3,,265,SebastianKLOSINSKI,7748,POL,1:33.134,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,4,4,4,,282,IevgenGUTENOV,7178,UKR,1:33.242,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,4,5,1,,276,SerdarILTIR,7787,TUR,1:36.137,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,5,1,3,,216,ThibautFAUCONNET,6785,FRA,1:30.466,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,5,2,2,,264,JakubJAWORSKI,6816,POL,1:30.896,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,5,3,5,,257,BREEUWSMADaan,7218,NED,1:36.765,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,5,4,4,,222,JackWHELBOURNE,7437,GBR,1:43.031,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,5,PEN,1,,243,SatoshiSAKASHITA,6183,JPN,PEN,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,6,1,2,,246,YuzoTAKAMIDO,7158,JPN,1:31.255,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,6,2,1,,236,BYKANOVVladislav,6178,ISR,1:31.394,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,6,3,4,,285,SerhiyLIFYRENKO,6826,UKR,1:31.556,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,6,4,3,,200,MatthiasSTELZMUELLER,7181,AUT,1:32.948,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,7,1,2,,290,TravisJAYNER,6300,USA,1:33.743,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,7,2,4,,270,VladimirGRIGOREV,7826,RUS,1:33.862,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,7,3,1,,217,JeremyMASSON,6173,FRA,1:33.887,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,7,4,3,,229,CsabaBURJAN,7738,HUN,1:34.062,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,8,1,1,,247,DaisukeUEMURA,6118,JPN,1:30.171,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,8,2,4,,204,GuillaumeBASTILLE,6166,CAN,1:30.273,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,8,3,2,,237,CASSINELLIAndrea,7741,ITA,1:30.760,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,8,4,3,,249,FedorANDREYEV,7745,KAZ,1:31.002,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,9,1,3,,258,NielsKERSTHOLT,7067,NED,1:33.819,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,9,2,2,,292,JordanMALONE,6201,USA,1:33.921,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,9,3,1,,219,RichardSHOEBRIDGE,7825,GBR,1:34.044,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,9,4,4,,231,DavidManoLOTH,6804,HUN,1:35.104,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,9,5,5,,278,MyukerremTOP,7786,TUR,1:35.665,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,10,1,1,,254,NOHJinkyu,7749,KOR,1:29.493,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,10,2,5,,209,LiamMcFARLANE,7200,CAN,1:29.639,Q
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,10,3,2,,226,RobertSEIFERT,6176,GER,1:30.324,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,10,4,4,,272,PavelRYBAKOV,7114,RUS,1:30.871,
2011-2012,"ISU World Cup 2011/2012, RUS, Moscow",1000m,m,Preliminaries,10,5,3,,283,ViktorKOROLOV,7177,UKR,1:37.617,
