season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,1,1,2,,59,SCHULTINGSuzanne,8493,NED,1:35.099,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,1,2,1,,30,SelmaPOUTSMA,9004,FRA,1:35.659,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,1,3,5,,42,SIGHELArianna,8088,ITA,1:35.706,q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,1,4,4,,35,BACSKAISaraLuca,8609,HUN,1:36.024,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,1,5,3,,23,MichaelaKUNCIROVA,8552,CZE,1:36.748,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,2,2,3,,2,DESMETHanne,8699,BEL,1:33.445,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,2,3,4,,29,MONVOISINAurelie,8556,FRA,1:33.461,q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,2,4,5,,57,TinekedenDULK,9121,NED,1:34.724,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,2,PEN,2,,66,MariaOBORINA,8709,RUS,PEN,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,3,1,3,,53,PARKJunghyun,9113,KOR,1:37.232,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,3,2,1,,33,AnnaSEIDEL,8562,GER,1:37.293,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,3,3,2,,11,GeneveBELANGER,8359,CAN,1:37.429,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,3,4,4,,58,GioyaLANCEE,9052,NED,1:37.640,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,4,1,3,,52,LEEYuBin,9112,KOR,1:31.457,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,4,2,1,,36,PetraJASZAPATI,8611,HUN,1:32.022,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,4,3,4,,44,KAMINAGAShione,8743,JPN,1:32.094,q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,4,4,2,,79,GabriellaHACHEM,9142,USA,1:34.732,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,5,1,4,,15,LIJinyu,9094,CHN,1:33.764,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,5,2,3,,51,LEESuyoun,8763,KOR,1:33.903,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,5,3,2,,24,SEJPALOVA-HRUZOVAMichaela,8553,CZE,1:34.309,q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,5,4,1,,45,WATANABEAoi,8744,JPN,1:34.416,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,5,5,5,,38,SZILICZEI-NEMETRebeka,8737,HUN,1:37.753,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,6,1,1,,18,ZANGYize,8725,CHN,1:35.603,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,6,2,2,,13,CHARLESAlyson,8722,CAN,1:35.700,Q,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,6,3,4,,61,OliwiaGAWLICA,8501,POL,1:35.722,,
2015-2016,ISU World Junior Short Track Speed Skating Championships® 2016,1000m,w,Heats,6,4,3,,46,MiwakoYAMAURA,8475,JPN,1:36.786,,
