season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,1,1,1,,163,EvgeniiKOZULIN,7272,RUS,1:31.428,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,1,2,3,,119,LIUXianwei,6307,CHN,1:31.440,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,1,3,2,,108,AsenYORDANOV,6851,BUL,1:33.941,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,1,4,4,,103,AliaksandrANTANENKA,6850,BLR,1:36.958,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,2,1,2,,149,NOHJinkyu,7749,KOR,1:27.515,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,2,2,1,,113,GuillaumeBLAISDUFOUR,7201,CAN,1:27.677,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,2,3,3,,162,RuslanZAKHAROV,6935,RUS,1:27.796,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,2,4,4,,142,DavideVISCARDI,7440,ITA,1:31.212,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,3,1,1,,114,MichaelGILDAY,6195,CAN,1:28.803,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,3,2,3,,134,AnthonyDOUGLAS,6301,GBR,1:29.495,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,3,3,4,,166,ViacheslavKURGINIAN,6934,RUS,1:29.563,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,3,4,2,,137,CsabaBURJAN,7738,HUN,1:29.738,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,4,1,3,,115,RemiBEAULIEU,6299,CAN,1:29.873,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,4,3,2,,139,MatteoCOMPAGNONI,7441,ITA,1:31.081,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,5,1,2,,181,AnthonyLOBELLO,6958,USA,1:31.685,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,5,2,3,,174,IevgenGUTENOV,7178,UKR,1:31.778,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,5,3,1,,129,RobertBECKER,7258,GER,1:31.781,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,6,1,4,,180,TravisJAYNER,6300,USA,1:29.090,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,6,2,1,,150,UMCheon-Ho,7608,KOR,1:29.203,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,6,3,2,,127,PaulHERRMANN,6803,GER,1:29.419,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,6,4,3,,173,DmytroPOLTAVETS,7221,UKR,1:29.568,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,7,1,1,,131,JackWHELBOURNE,7437,GBR,1:31.366,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,7,2,4,,157,NielsKERSTHOLT,7067,NED,1:31.908,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,7,3,3,,147,WATANABEKeita,7605,JPN,1:32.000,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,7,4,2,,177,ValentynDANILOVSKYI,7895,UKR,1:32.645,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,8,1,2,,143,YuzoTAKAMIDO,7158,JPN,1:27.590,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,8,2,4,,182,JonathanGARCIA,7904,USA,1:27.786,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,8,3,3,,155,KNEGTSjinkie,7352,NED,1:27.977,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,8,4,1,,105,EdinBRANKOVIC,7256,BIH,1:30.230,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,9,1,3,,120,YUYongjun,7824,CHN,1:30.256,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,9,2,1,,144,DaisukeUEMURA,6118,JPN,1:30.381,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,9,3,4,,159,ChristiaanBOKKERINK,7611,NED,1:31.642,q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,9,4,2,,169,SerdarILTIR,7787,TUR,1:34.853,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,10,1,3,,118,SONGWeilong,7156,CHN,1:29.634,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,10,2,1,,124,MaximeCHATAIGNIER,6106,FRA,1:29.773,Q
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,10,3,4,,104,MaksimSIARHEYU,7771,BLR,1:32.980,
2010-2011,"ISU World Cup 2010/2011, RUS, Moscow",1000m(2),m,Preliminaries,10,4,2,,170,InanEREN,7788,TUR,1:38.003,
