season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,1,0,,133,MarcGAGNON,6701,CAN,2:26.20,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,2,0,,622,LEEJun-Ho,6104,KOR,2:26.52,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,3,0,,377,MaurizioCARNINO,6333,ITA,2:27.52,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,4,0,,811,COYLEJohn,6092,USA,2:27.80,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,5,0,,1001,NIZIELSKIRichard,6987,AUS,2:27.97,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,1,6,0,,199,ZHANGHongbo,6974,CHN,2:31.08,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,1,0,,6111,CHAEJi-Hoon,6902,KOR,2:25.35,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,2,0,,800,FLAIMEric,6254,USA,2:25.48,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,3,0,,411,UEMATSUJun,7007,JPN,2:25.90,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,4,0,,388,MicheleANTONIOLI,6330,ITA,2:27.02,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,5,0,,5111,VincentWOLVERS,6389,NED,2:40.39,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,2,6,0,,722,MartinJOHANSSON,6509,SWE,,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,1,0,,155,FredericBLACKBURN,6753,CAN,2:19.71,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,2,0,,644,SONGJae-Kun,6088,KOR,2:19.90,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,3,0,,311,NickyGOOCH,6640,GBR,2:20.43,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,4,0,,188,LIJiajun,7095,CHN,2:22.11,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,5,0,,101,BRYSJason,6080,BEL,2:22.14,,
1994-1995,1995 World Short Track Speed Skating Championship,1500M,m,SemiFinals,3,6,0,,422,IMAIYusuke,6518,JPN,,,
