season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,1,1,2,,169,SimonCHO,7188,USA,42.151,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,1,2,1,,130,RichardSHOEBRIDGE,7825,GBR,42.234,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,1,3,4,,146,NurbergenZHUMAGAZIYEV,7349,KAZ,42.460,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,1,4,3,,124,TorstenKROEGER,7141,GER,43.004,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,1,5,5,,137,DavideVISCARDI,7440,ITA,43.549,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,2,1,1,,143,RyosukeSAKAZUME,7542,JPN,43.546,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,2,2,2,,154,FreekvanderWART,7269,NED,43.584,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,2,3,3,,144,ArturSULTANGALIYEV,6158,KAZ,43.637,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,2,4,4,,123,RobertBECKER,7258,GER,43.724,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,3,1,1,,141,YuMIURA,6181,JPN,43.042,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,3,2,2,,135,EdoardoREGGIANI,7161,ITA,43.079,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,3,3,3,,125,HannesKROEGER,7142,GER,43.209,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,3,4,4,,176,OleksiyKOSHELENKO,7121,UKR,43.346,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,4,1,1,,136,NicolaRODIGARI,6332,ITA,42.552,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,4,2,2,,145,AydarBEKZHANOV,7623,KAZ,42.669,Q
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,4,3,3,,155,BREEUWSMADaan,7218,NED,43.064,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,4,4,4,,119,JeremyMASSON,6173,FRA,43.885,
2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",500m,m,RepQuarterfinals,4,5,5,,102,TimothyDEWISPELAERE,7590,BEL,1:11.876,
