season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,1,1,1,,88,CHENDequan,7918,CHN,1:29.273,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,1,2,2,,103,ShaolinSandorLIU,7928,HUN,1:29.370,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,1,3,3,,113,HironobuMURATAKE,8671,JPN,1:29.496,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,1,4,4,,98,SCHUBERTChristoph,7734,GER,1:29.524,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,2,1,1,,85,HAMELINCharles,6610,CAN,1:24.370,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,2,2,2,,90,HANTianyu,8388,CHN,1:24.675,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,2,3,3,,129,SEOYiRa,7940,KOR,1:24.758,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,2,4,5,,136,FreekvanderWART,7269,NED,1:25.348,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,2,5,4,,117,RyosukeSAKAZUME,7542,JPN,1:26.341,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,3,1,1,,130,SINdaWoon,8035,KOR,1:25.001,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,3,2,2,,134,KNEGTSjinkie,7352,NED,1:25.144,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,3,3,5,,94,JackWHELBOURNE,7437,GBR,1:29.701,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,3,4,4,,142,ViacheslavKURGINIAN,6934,RUS,2:10.686,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,3,DNF,3,,84,SamuelGIRARD,8600,CAN,DNF,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,4,1,4,,128,PARKSeYeong,7750,KOR,1:26.583,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,4,2,2,,92,WUDajing,7729,CHN,1:26.703,Q
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,4,3,1,,151,ColeKRUEGER,7762,USA,1:26.785,
2014-2015,ISU World Cup 2014/15 - Shanghai (CHN),1000m,m,Quarterfinals,4,4,3,,102,ShaoangLIU,8564,HUN,1:27.186,
