season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,1,1,1,,37,MaksimSIARHEYU,7771,BLR,44.053,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,1,2,3,,175,HANDEIVolodymyr,8525,UKR,44.447,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,1,3,2,,38,KOLENCMartin,8604,CRO,44.654,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,1,4,5,,190,OliverRINGER,8755,SVK,47.832,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,1,5,4,,183,RogerVALLVERDUIMBERNON,8704,ESP,50.110,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,2,1,3,,154,TREACYFarrell,8392,GBR,43.326,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,2,2,4,,158,FelixSPIEGL,7923,GER,43.592,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,2,3,1,,157,EdinBRANKOVIC,7256,BIH,46.554,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,2,4,2,,191,PhilemonRAINER,8594,AUT,46.966,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,3,1,1,,145,KlaudioNASRI,8540,BUL,45.135,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,3,2,2,,187,JacobJANSSON,8589,SWE,45.282,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,3,3,3,,188,BorLukaURLEP,8753,SLO,46.989,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,3,4,4,,189,IvanMOJSILOVIC,8640,SRB,49.085,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,4,1,2,,165,TomassBAKEVICS,8489,LAT,44.918,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,4,2,1,,111,MenderesEREN,8351,TUR,44.987,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,4,3,4,,182,NihadBASIC,7889,BIH,47.967,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,RankingRaces-Preliminaries,4,4,3,,40,GEORGIEVDimitar,8541,BUL,notime,,
