season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,1,2,,61,SergeyPRANKEVICH,7048,RUS,2:23.633,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,2,4,,41,NicolaFRANCESCHINA,6331,ITA,2:23.658,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,3,3,,18,ThibautFAUCONNET,6785,FRA,2:24.046,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,4,1,,69,TomasGRESCHNER,6633,SVK,2:26.370,ADV
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,5,6,,56,ZoltanKRISTO,6386,,2:29.900,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,1,DQ,5,,32,PeterDARAZS,6465,HUN,DQ,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,1,4,,40,NicolaRODIGARI,6332,ITA,2:22.020,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,2,3,,75,VolodymyrGRYGORIEV,6741,UKR,2:23.019,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,3,5,,46,CeesJUFFERMANS,6072,NED,2:23.273,ADV
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,4,2,,62,RuslanZAKHAROV,6935,RUS,2:23.897,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,5,1,,22,ArianNACHBAR,6637,GER,2:25.677,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,6,6,,27,JonELEY,6592,GBR,2:27.613,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,2,DQ,7,,17,MaximeCHATAIGNIER,6106,FRA,DQ,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,1,6,,26,TysonHEUNG,6240,GER,2:24.772,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,2,5,,10,PieterGYSEL,6425,BEL,2:24.875,Q
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,3,4,,39,FabioCARTA,6001,ITA,2:24.985,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,4,2,,48,Robbert-KeesBOER,6456,NED,2:25.574,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,5,1,,28,TomIVESON,6898,GBR,2:25.612,
2005-2006,"2006 European Championships, Poland",1500M,m,SemiFinals,3,6,3,,63,EvgeniiKOZULIN,7272,RUS,2:27.326,
