season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,1,5,,112,LEESeung-Hoon,6185,KOR,2:19.147,Q,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,3,3,,100,NicolaRODIGARI,6332,ITA,2:19.374,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,4,7,,73,WimdeDEYNE,6699,BEL,2:19.712,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,5,1,,91,PaulHERRMANN,6803,GER,2:19.925,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,6,4,,83,SONGWeilong,7156,CHN,2:19.935,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,1,DQ,6,,80,FrancoisHAMELIN,6167,CAN,DQ,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,1,1,,110,SONGKyung-Taek,6574,KOR,2:16.770,Q,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,2,3,,138,CharlesRyanLEVEILLE,7122,USA,2:16.839,Q,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,3,4,,123,RuslanZAKHAROV,6935,RUS,2:17.469,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,4,6,,99,CONFORTOLAYuri,6561,ITA,2:17.731,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,5,7,,115,HaraldsSILOVS,6458,LAT,2:17.872,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,6,2,,88,ThibautFAUCONNET,6785,FRA,2:17.985,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,2,DQ,5,,96,PaulWORTH,6802,GBR,DQ,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,1,4,,111,LEEHo-Suk,6856,KOR,2:17.347,Q,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,2,3,,77,Marc-AndreMONETTE,6270,CAN,2:17.603,Q,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,3,1,,74,PieterGYSEL,6425,BEL,2:18.073,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,4,8,,117,FreekvanderWART,7269,NED,2:20.342,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,5,5,,97,PeterDARAZS,6465,HUN,2:20.689,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,6,7,,75,AliaksandrANTANENKA,6850,BLR,2:24.455,,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,7,2,,85,ZHANGZhiqiang,7359,CHN,2:27.392,ADV,
2007-2008,"2008 ISU World Championships, Korea",1500m,m,Semifinals,3,DQ,6,,136,JeffSIMON,7280,USA,DQ,,
