season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,1,1,1,,119,SONGWeilong,7156,CHN,1:27.293,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,1,2,4,,137,SebastianPRAUS,6364,GER,1:27.357,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,1,3,2,,147,ClaudioRINALDI,7261,ITA,1:27.785,ADV
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,1,DQ,3,,182,ViacheslavKURGINIAN,6934,RUS,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,2,1,3,,116,HANJialiang,6168,CHN,1:27.526,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,2,2,1,,145,CONFORTOLAYuri,6561,ITA,1:27.675,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,2,3,2,,139,PeterDARAZS,6465,HUN,1:28.542,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,2,4,4,,101,JeremyBECK,7283,AUS,1:28.678,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,3,2,1,,150,TakahiroFUJIMOTO,6277,JPN,1:27.660,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,3,3,4,,133,RobertBECKER,7258,GER,1:27.882,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,3,DQ,2,,110,GuillaumeBASTILLE,6166,CAN,DQ,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,4,1,1,,187,J.R.CELSKI,7279,USA,1:26.803,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,4,2,3,,170,KNEGTSjinkie,7352,NED,1:26.868,Q
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,4,3,2,,111,RemiBEAULIEU,6299,CAN,1:27.046,
2008-2009,"Samsung ISU World Cup 2008/2009, GER, Dresden",1000m,m,Quarterfinals,4,4,4,,134,PaulHERRMANN,6803,GER,1:27.515,
