season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,1,1,3,,,GregoryDURAND,6646,FRA,1:29.890,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,1,2,1,,,KarolBOBOWICZ,6070,POL,1:31.026,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,1,3,4,,,NicolaFRANCESCHINA,6331,ITA,1:37.164,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,1,4,2,,,DENBRAVEROtto,7074,NED,1:43.063,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,1,DQ,5,,,MartinJOHANSSON,6509,SWE,DQ,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,2,1,2,,,KIMDong-Sung,6944,KOR,1:31.313,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,2,3,3,,,HELASHolger,6506,GER,1:31.562,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,2,4,4,,,OlegGLEBOV,6495,RUS,1:31.928,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,3,1,3,,,MINRyoung,6619,KOR,1:30.562,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,3,2,2,,,JonathanGUILMETTE,6702,CAN,1:30.914,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,3,3,4,,,YugoSHINOHARA,6325,JPN,1:32.031,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,3,4,1,,,YevgenYAKOVLEV,6751,UKR,1:32.385,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,4,1,5,,,NicolaRODIGARI,6332,ITA,1:28.480,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,4,2,3,,,MathieuTURCOTTE,6705,CAN,1:28.846,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,4,3,2,,,PieterGYSEL,6425,BEL,1:29.032,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,4,4,1,,,AlexanderGERTSIKOV,6570,RUS,1:29.408,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,4,5,4,,,KrystianZDROJKOWSKI,6515,POL,1:29.573,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,5,1,4,,,DaveALLARDICE,6642,GBR,1:33.446,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,5,2,3,,,ANYulong,6656,CHN,1:33.543,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,5,3,1,,,VolodymyrCHERNEGA,6041,UKR,1:34.188,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,5,4,2,,,SimonvanVOSSEL,7098,BEL,2:06.896,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,6,1,4,,,FENGKai,6058,CHN,1:33.198,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,6,2,3,,,WimdeDEYNE,6699,BEL,1:33.407,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,6,3,1,,,BennyBRUGGEMANS,6942,NED,1:34.045,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,6,4,2,,,LudovicMATHIEU,6644,FRA,2:08.785,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,7,1,3,,,SatoruTERAO,6320,JPN,1:30.969,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,7,2,4,,,CeesJUFFERMANS,6072,NED,1:31.445,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,7,3,2,,,YaroslavKARPOUKHIN,6445,RUS,1:32.470,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,7,4,1,,,KrisztianSZABO,6340,HUN,1:32.507,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,8,1,2,,,FabioCARTA,6001,ITA,1:33.069,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,8,2,3,,,BrunoLOSCOS,6643,FRA,1:33.159,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,8,3,4,,,VolodymyrGRYGORIEV,6741,UKR,1:34.671,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,8,4,1,,,BattulgaOKTYABRI,6544,MGL,1:49.972,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,8,DQ,5,,,GisleTVERLAND,7063,NOR,DQ,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,9,1,4,,,LIJiajun,7095,CHN,1:34.805,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,9,2,3,,,NickyGOOCH,6640,GBR,1:35.648,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,9,3,1,,,NorbertBRANYI,6632,HUN,1:38.055,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,9,DQ,2,,,ArianNACHBAR,6637,GER,DQ,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,10,1,2,,,LEESeung-Jae,6621,KOR,1:34.789,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,10,2,3,,,NaoyaTAMURA,6322,JPN,1:34.819,
2001-2002,2001 World Cup - Amsterdam,1000M,m,Heats,10,3,4,,,SebastianPRAUS,6364,GER,1:36.026,
