season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,1,1,2,,21,NurbergenZHUMAGAZIYEV,7349,KAZ,1:28.231,Q
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,1,2,1,,154,SHAMUKHANOVYerkebulan,8672,KAZ,1:28.469,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,1,3,3,,190,ZHANGWeizhi,9308,CHN,1:28.703,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,1,4,4,,33,ZacharyBIGGS,8635,NZL,1:28.860,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,1,5,5,,130,AliaksandrARLOU,8459,BLR,1:29.479,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,1,2,,20,KeithCARROLL,8449,USA,1:28.797,Q
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,2,1,,77,TRANAaron,8528,USA,1:28.902,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,3,4,,94,NicolaRODIGARI,6332,ITA,1:28.921,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,4,5,,92,ZHAXYBAYEVMersaid,8623,KAZ,1:29.189,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,5,3,,128,AdamFILIPOWICZ,6156,POL,1:29.261,
2016-2017,ISU World Cup 2016/17 - Minsk (BLR),1000m(2),m,Rep.Semifinals,2,6,6,,119,GEORGIEVDimitar,8541,BUL,1:30.721,
