season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,1,1,2,,30,NIKISHADenis,8396,KAZ,42.505,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,1,2,4,,119,YauheniRYZHOU,7772,BLR,42.927,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,1,3,3,,155,KAUFMANN-LUDWIGLeon,8391,GER,43.519,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,1,4,1,,59,YoshiakiOGURO,7743,JPN,43.867,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,2,1,1,,151,FERCOQQuentin,8605,FRA,42.345,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,2,2,5,,169,LeonBLOEMHOF,8634,NED,42.468,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,2,3,2,,26,DOTTITommaso,7604,ITA,43.850,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,2,4,4,,135,DanielZASTRUGOV,7915,BUL,45.499,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,2,5,3,,128,ChristopherJARDEN,8404,NZL,46.571,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,3,1,1,,106,CsabaBURJAN,7738,HUN,42.270,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,3,2,2,,85,RichardSHOEBRIDGE,7825,GBR,42.295,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,3,3,3,,156,BejaminWHITESIDE,8405,NZL,46.335,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,3,4,4,,166,CHUSidneyK,9056,HKG,47.139,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,3,DNS,5,,3,WUDajing,7729,CHN,DNS,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,4,1,1,,27,DmitryMIGUNOV,7755,RUS,41.861,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,4,2,4,,20,FreekvanderWART,7269,NED,41.945,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,4,3,3,,153,ANIKEJRafal,8749,POL,42.031,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,4,4,2,,60,HironobuMURATAKE,8671,JPN,42.187,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,4,5,5,,129,TsvetanTSANKOV,7431,BUL,43.611,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,5,1,1,,18,LEPAPESebastien,7554,FRA,42.204,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,5,2,2,,33,PierreBODA,7588,AUS,42.464,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,5,3,3,,177,TRANAaron,8528,USA,42.493,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,5,4,5,,31,TorstenKROEGER,7141,GER,42.904,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,5,5,4,,49,LEEJungSu,7266,KOR,43.405,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,6,1,3,,32,JUNGHyunWoo(Andy),8575,AUS,43.183,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,6,2,5,,7,SHIJingnan,7728,CHN,43.248,Q
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,6,3,2,,74,CASSINELLIAndrea,7741,ITA,43.313,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,6,4,1,,86,PaulSTANLEY,7054,GBR,43.523,
2015-2016,ISU World Cup 2015/16 - Nagoya (JPN),500m(1),m,Rep.Heats,6,5,4,,152,deVinWONG,8401,MAS,46.525,
