season,competition,event,gender,round,race,Place,Start Pos.,Warn.,#,Name,ISU ID,ISU Member,Results,Qual.,Points
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,1,2,2,,171,BartoszKONOPKO,7169,POL,41.831,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,1,3,3,,69,SCHUBERTChristoph,7734,GER,43.432,q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,1,4,4,,138,JoseCAVALLI,7756,SUI,44.545,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,2,1,1,,6,ShaolinSandorLIU,7928,HUN,41.732,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,2,2,2,,20,FreekvanderWART,7269,NED,41.789,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,2,3,3,,119,YauheniRYZHOU,7772,BLR,42.619,q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,2,4,4,,36,FiratYARDIMCI,8520,TUR,42.830,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,3,1,1,,16,JackWHELBOURNE,7437,GBR,41.789,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,3,2,2,,27,DmitryMIGUNOV,7755,RUS,41.913,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,3,3,3,,18,LEPAPESebastien,7554,FRA,41.923,q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,3,4,4,,89,DESMETStijn,8706,BEL,43.193,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,4,1,1,,12,BREEUWSMADaan,7218,NED,42.352,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,4,2,2,,102,JensALMEY,8595,BEL,43.152,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,4,3,4,,41,SerhiyLIFYRENKO,6826,UKR,43.547,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,4,4,3,,153,ANIKEJRafal,8749,POL,notime,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,5,1,1,,14,ViktorKNOCH,6177,HUN,42.250,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,5,2,3,,21,CONFORTOLAYuri,6561,ITA,43.078,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,5,3,2,,80,VincentJEANNE,7890,FRA,43.335,q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,5,4,4,,139,FabriceDUFBERGSUH,8642,SWE,43.559,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6,1,1,,1,KNEGTSjinkie,7352,NED,42.507,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6,2,2,,48,ShaoangLIU,8564,HUN,42.693,Q,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6,3,4,,26,DOTTITommaso,7604,ITA,43.893,,
2015-2016,ISU European Short Track Speed Skating Championships® 2016,500m,m,Heats,6,PEN,3,,131,ArtemKOZLOV,8638,RUS,PEN,,
